Subject,Trial_Index,Class_ID,Class,Raw_C3_Normalized_Beta,Clean_C3_Normalized_Beta,Raw_Cz_Normalized_Beta,Clean_Cz_Normalized_Beta,Raw_C4_Normalized_Beta,Clean_C4_Normalized_Beta,Raw_C3_minus_C4,Clean_C3_minus_C4,Delta_C3_minus_C4,Raw_Expected_Hand_Lateralization,Clean_Expected_Hand_Lateralization,Delta_Expected_Hand_Lateralization,Delta_Accuracy,Delta_F1
A01,10,1,Left_Hand,1.4476427764139739,1.61324731824209,1.6443261668295361,1.1219876834195712,1.4122553237471824,0.8647415952237378,0.03538745266679144,0.748505723018352,0.7131182703515606,0.03538745266679144,0.748505723018352,0.7131182703515606,-0.02491103202846978,-0.027914278507571
A01,11,3,Feet,-0.4728995226564545,-0.4661651614874096,0.0534267131165085,0.10535154303575277,0.02929918169369568,0.21589022687349674,-0.5021987043501502,-0.6820553883609064,-0.17985668401075616,,,,-0.02491103202846978,-0.027914278507571
A01,12,2,Right_Hand,0.30610721645351363,0.099279592315528,1.382359344989659,0.8599814869835606,1.7641379704491686,1.1620516037284891,-1.458030753995655,-1.062772011412961,0.3952587425826939,1.458030753995655,1.062772011412961,-0.3952587425826939,-0.02491103202846978,-0.027914278507571
A01,13,1,Left_Hand,-0.15176988869268196,-0.09520644856586957,-0.3372481584615302,-0.34258927960609,-0.42751566140888714,-0.4488445708912668,0.27574577271620515,0.3536381223253972,0.07789234960919206,0.27574577271620515,0.3536381223253972,0.07789234960919206,-0.02491103202846978,-0.027914278507571
A01,14,4,Tongue,0.6469383018449203,0.690645632613339,0.7554170520491172,0.9223666425280276,0.13778154077000662,0.21197199708303474,0.5091567610749137,0.4786736355303043,-0.030483125544609413,,,,-0.02491103202846978,-0.027914278507571
A01,15,4,Tongue,-0.27905659966498475,-0.20472756854590632,-0.3613079612245182,-0.39775460402620144,-0.6066201748808747,-0.6999368802707228,0.32756357521588997,0.4952093117248164,0.16764573650892645,,,,-0.02491103202846978,-0.027914278507571
A01,16,4,Tongue,-0.28017000543152765,-0.3719708428309017,0.17752787928925642,-0.10503554362248971,0.002874036622979422,-0.14639028159108497,-0.28304404205450706,-0.22558056123981673,0.057463480814690326,,,,-0.02491103202846978,-0.027914278507571
A01,17,4,Tongue,0.07743768781611414,0.2886106236579096,0.5668537411959779,0.7297872900667149,-0.1515650078643866,-0.1611992714561864,0.22900269568050075,0.449809895114096,0.22080719943359528,,,,-0.02491103202846978,-0.027914278507571
A01,18,3,Feet,-0.44150562178560926,-0.5655802482606632,-0.5578494967756129,-0.5690341266446584,-0.5823112497776539,-0.5967100395428281,0.14080562799204466,0.031129791282164865,-0.10967583670987979,,,,-0.02491103202846978,-0.027914278507571
A01,19,2,Right_Hand,0.06463205094006529,-0.18898402699609854,-0.07333197898164359,-0.3941611963689439,-0.46057335479021877,-0.6102794951959255,0.5252054057302841,0.421295468199827,-0.10390993753045707,-0.5252054057302841,-0.421295468199827,0.10390993753045707,-0.02491103202846978,-0.027914278507571
A01,20,1,Left_Hand,-0.3706872767934614,-0.47437458955150896,0.03476773949904479,-0.09482165256087904,0.3536590628110909,0.27928753473479245,-0.7243463396045523,-0.7536621242863014,-0.029315784681749113,-0.7243463396045523,-0.7536621242863014,-0.029315784681749113,-0.02491103202846978,-0.027914278507571
A01,21,1,Left_Hand,-0.13149412765626972,-0.08735375280621224,-0.009912641172764504,-0.07593953463832628,-0.24827011569343682,-0.47998716775116396,0.1167759880371671,0.39263341494495174,0.27585742690778464,0.1167759880371671,0.39263341494495174,0.27585742690778464,-0.02491103202846978,-0.027914278507571
A01,22,3,Feet,-0.1798483701248828,-0.23275614241733972,-0.33304053618846774,-0.45107044240720284,0.27049738983408383,0.047197308813265164,-0.45034575995896664,-0.2799534512306049,0.17039230872836175,,,,-0.02491103202846978,-0.027914278507571
A01,23,4,Tongue,-0.0400476146381509,0.30788029155199537,-0.20566570242252305,-0.16084262203055302,-0.054672012613916667,-0.05438920964867006,0.014624397975765764,0.3622695012006654,0.34764510322489967,,,,-0.02491103202846978,-0.027914278507571
A01,24,1,Left_Hand,0.07808944671161686,-0.22218529356567762,0.45350562121503685,-0.05871948977321063,0.386968537290286,-0.0032234392986701384,-0.30887909057866914,-0.21896185426700748,0.08991723631166165,-0.30887909057866914,-0.21896185426700748,0.08991723631166165,-0.02491103202846978,-0.027914278507571
A01,25,3,Feet,-0.1385918349722678,-0.3747599870522841,0.20071883066870916,-0.18588180381496697,0.9216974035933195,0.2886731641037011,-1.0602892385655873,-0.6634331511559852,0.3968560874096021,,,,-0.02491103202846978,-0.027914278507571
A01,26,3,Feet,-0.14414669947604117,-0.04331048770970379,0.12431735439418391,-0.08226188293223988,0.2793743895424745,0.028612928540114907,-0.4235210890185157,-0.0719234162498187,0.351597672768697,,,,-0.02491103202846978,-0.027914278507571
A01,27,3,Feet,-0.37648770739453113,-0.3226159980978352,-0.4910683609515364,-0.3585975723090705,-0.45384517506404826,-0.3378780562831246,0.07735746766951712,0.015262058185289418,-0.062095409484227704,,,,-0.02491103202846978,-0.027914278507571
A01,28,1,Left_Hand,0.07931831266440202,-0.14771560405302375,0.3273804627597261,0.04004133573228948,0.21626920072794115,0.4244617682954118,-0.1369508880635391,-0.5721773723484356,-0.43522648428489646,-0.1369508880635391,-0.5721773723484356,-0.43522648428489646,-0.02491103202846978,-0.027914278507571
A01,29,2,Right_Hand,0.7517348130275019,0.689091638689991,1.1609756213008278,0.9052857335119543,1.0337402423940742,1.1345761590386596,-0.28200542936657236,-0.4454845203486686,-0.16347909098209623,0.28200542936657236,0.4454845203486686,0.16347909098209623,-0.02491103202846978,-0.027914278507571
A01,30,1,Left_Hand,-0.43598231768346596,-0.3158203725299317,-0.2827124311063532,-0.356009856442325,-0.10696082787555548,-0.00765152106383345,-0.32902148980791046,-0.3081688514660983,0.02085263834181217,-0.32902148980791046,-0.3081688514660983,0.02085263834181217,-0.02491103202846978,-0.027914278507571
A01,31,2,Right_Hand,0.34972291244159964,0.3947686924225354,-0.006877274995498609,0.05043713620915552,0.3560315054902077,0.3771484535459114,-0.0063085930486080355,0.017620238876624006,0.02392883192523204,0.0063085930486080355,-0.017620238876624006,-0.02392883192523204,-0.02491103202846978,-0.027914278507571
A01,32,1,Left_Hand,-0.4654762354484284,-0.5616686704373337,0.00882429824193151,0.08095443649326957,0.1287349117287367,0.29749016986901783,-0.5942111471771652,-0.8591588403063515,-0.2649476931291863,-0.5942111471771652,-0.8591588403063515,-0.2649476931291863,-0.02491103202846978,-0.027914278507571
A01,33,2,Right_Hand,-0.3501298484078658,-0.4494859905325374,-0.676580944004489,-0.6726127500718052,-0.45786675803239596,-0.4361855958611803,0.10773690962453014,-0.01330039467135713,-0.12103730429588727,-0.10773690962453014,0.01330039467135713,0.12103730429588727,-0.02491103202846978,-0.027914278507571
A01,34,3,Feet,0.42622392966500894,0.470535546916583,-0.12940205531306578,-0.14869395986186645,-0.290572101811763,-0.3597608901604057,0.716796031476772,0.8302964370769887,0.11350040560021679,,,,-0.02491103202846978,-0.027914278507571
A01,35,2,Right_Hand,-0.03036769417050739,-0.5323556856026666,-0.14112319783218574,-0.5066148595012964,0.041776645100829485,-0.26051805893725316,-0.07214433927133687,-0.2718376266654134,-0.19969328739407652,0.07214433927133687,0.2718376266654134,0.19969328739407652,-0.02491103202846978,-0.027914278507571
A01,36,3,Feet,0.45184741489361,0.6364973865232026,0.059728851726377756,0.22710855781213313,-0.2911633280411469,-0.05815750477881113,0.743010742934757,0.6946548913020137,-0.04835585163274325,,,,-0.02491103202846978,-0.027914278507571
A01,37,3,Feet,0.8231639559404524,0.5111475166048975,0.11442101495361372,-0.1771689715425424,-0.19573820210704365,-0.400911381118803,1.0189021580474962,0.9120588977237005,-0.10684326032379565,,,,-0.02491103202846978,-0.027914278507571
A01,38,4,Tongue,2.9119303180867817,2.629585803223076,3.09818747585859,2.5176929926485294,2.3136499855910877,1.840136955437356,0.598280332495694,0.7894488477857202,0.1911685152900262,,,,-0.02491103202846978,-0.027914278507571
A01,39,3,Feet,-0.5456906774762164,-0.7392567621445805,-0.587259336243536,-0.7569915441247271,-0.21142513295532742,-0.2950764993088938,-0.33426554452088897,-0.4441802628356867,-0.10991471831479771,,,,-0.02491103202846978,-0.027914278507571
A01,40,3,Feet,-0.47591451800754386,-0.09735127274085206,-0.37341795063720307,0.22100596637130285,-0.05038477977224245,0.7077165640756828,-0.42552973823530144,-0.8050678368165349,-0.3795380985812335,,,,-0.02491103202846978,-0.027914278507571
A01,41,4,Tongue,-0.40155561979463794,-0.26206094787256934,-0.36139412366452334,-0.2101391651796434,-0.43034524608061725,-0.43469750854435507,0.02878962628597931,0.17263656067178573,0.14384693438580642,,,,-0.02491103202846978,-0.027914278507571
A01,42,4,Tongue,-0.49110005503877846,-0.45716203533991817,-0.5740718290813412,-0.6793371346855164,-0.10143091981582687,-0.2215220879967903,-0.3896691352229516,-0.23563994734312788,0.15402918787982373,,,,-0.02491103202846978,-0.027914278507571
A01,43,4,Tongue,-0.40311744275441147,-0.5443427582151377,-0.6107842359723028,-0.750018987082212,-0.7127891424274008,-0.7406778320769875,0.3096716996729893,0.19633507386184978,-0.11333662581113951,,,,-0.02491103202846978,-0.027914278507571
A01,44,4,Tongue,-0.01626371441496359,0.14007447475991142,0.4798513278665143,0.2999380295717135,0.8863642750536765,0.5695461865516277,-0.9026279894686401,-0.4294717117917163,0.4731562776769238,,,,-0.02491103202846978,-0.027914278507571
A01,45,4,Tongue,-0.5992823575584274,-0.4215784739028854,-0.6376395533757285,-0.36474977728998537,-0.4506704302525055,-0.2862504445201781,-0.14861192730592188,-0.13532802938270727,0.013283897923214605,,,,-0.02491103202846978,-0.027914278507571
A01,46,3,Feet,1.3759613847799572,1.111852941114898,0.7255058754771144,0.45189171758472724,0.24796667440234024,-0.03351173610483879,1.127994710377617,1.1453646772197368,0.01736996684211989,,,,-0.02491103202846978,-0.027914278507571
A01,47,2,Right_Hand,-0.7839684869623426,-0.7360429676489844,-0.646106098648117,-0.6441547296970535,-0.5013469434143868,-0.6719489782536787,-0.28262154354795577,-0.06409398939530564,0.21852755415265013,0.28262154354795577,0.06409398939530564,-0.21852755415265013,-0.02491103202846978,-0.027914278507571
A01,48,1,Left_Hand,0.1589588248379962,-0.016875475152178146,-0.15779022384682728,-0.25513280197288385,-0.17565518995857593,-0.4630656908748526,0.33461401479657216,0.4461902157226745,0.11157620092610232,0.33461401479657216,0.4461902157226745,0.11157620092610232,-0.02491103202846978,-0.027914278507571
A01,49,1,Left_Hand,-0.43673723812080223,0.12109589323857908,-0.38820226333043656,-0.35157172833846045,-0.43213657571517783,-0.44243605615414994,-0.0046006624056244005,0.563531949392729,0.5681326117983534,-0.0046006624056244005,0.563531949392729,0.5681326117983534,-0.02491103202846978,-0.027914278507571
A01,50,2,Right_Hand,-0.05483242279911478,-0.019098148279033656,-0.33369431003158956,-0.4686389958939337,-0.3235329557197241,-0.402256347205182,0.26870053292060936,0.38315819892614833,0.11445766600553897,-0.26870053292060936,-0.38315819892614833,-0.11445766600553897,-0.02491103202846978,-0.027914278507571
A01,51,4,Tongue,-0.25555944531027724,-0.5458300912556594,-0.45790722823211555,-0.6758568494845052,-0.4805110513250355,-0.542554026072681,0.22495160601475828,-0.003276065182978405,-0.22822767119773668,,,,-0.02491103202846978,-0.027914278507571
A01,52,2,Right_Hand,-0.23362758076159337,-0.21814260393808949,-0.16991812091572164,-0.17062321226736143,-0.3804924184536104,-0.32184004323104193,0.14686483769201705,0.10369743929295244,-0.04316739839906461,-0.14686483769201705,-0.10369743929295244,0.04316739839906461,-0.02491103202846978,-0.027914278507571
A01,53,3,Feet,-0.6140053964757394,-0.48096881290299504,-0.3270558376368187,-0.09437102555615148,-0.28855566330995847,-0.2520710050984372,-0.3254497331657809,-0.22889780780455782,0.09655192536122309,,,,-0.02491103202846978,-0.027914278507571
A01,54,1,Left_Hand,0.1096559234269915,-0.23029863912286733,-0.3817825819349953,-0.4788506811355704,-0.30266248112923183,-0.4094137705132722,0.4123184045562233,0.17911513139040489,-0.23320327316581843,0.4123184045562233,0.17911513139040489,-0.23320327316581843,-0.02491103202846978,-0.027914278507571
A01,55,1,Left_Hand,0.6871426818741654,0.21626891595555758,0.1821107016431144,-0.17845219103196466,-0.1222080715056298,-0.34207158102644286,0.8093507533797952,0.5583404969820005,-0.25101025639779473,0.8093507533797952,0.5583404969820005,-0.25101025639779473,-0.02491103202846978,-0.027914278507571
A01,56,1,Left_Hand,0.524613719918746,0.1988586596224064,0.3600490201793661,-0.09310324445029795,0.21020048579511058,0.27655662228293376,0.31441323412363537,-0.07769796266052736,-0.39211119678416273,0.31441323412363537,-0.07769796266052736,-0.39211119678416273,-0.02491103202846978,-0.027914278507571
A01,57,4,Tongue,0.40993955431970475,-0.011450282297227594,0.7593260671387321,0.33450961055997414,0.8904077812287333,0.30003919317177236,-0.4804682269090286,-0.31148947546899997,0.1689787514400286,,,,-0.02491103202846978,-0.027914278507571
A01,58,2,Right_Hand,-0.2471807858012355,-0.31578551303234953,-0.2981183894255097,-0.26052627664166655,-0.5500949029102571,-0.5139499598750805,0.3029141171090216,0.198164446842731,-0.10474967026629062,-0.3029141171090216,-0.198164446842731,0.10474967026629062,-0.02491103202846978,-0.027914278507571
A01,59,2,Right_Hand,0.4755952083498819,0.724326708451457,0.2627034633987059,-0.05018830723438666,0.662718698116755,0.5931431461315402,-0.1871234897668731,0.1311835623199168,0.3183070520867899,0.1871234897668731,-0.1311835623199168,-0.3183070520867899,-0.02491103202846978,-0.027914278507571
A01,60,1,Left_Hand,-0.29222844238853757,-0.38210503991722006,0.15762950123114283,0.07298603731784307,1.0579347365392242,0.9009734683427596,-1.3501631789277617,-1.2830785082599796,0.06708467066778212,-1.3501631789277617,-1.2830785082599796,0.06708467066778212,-0.02491103202846978,-0.027914278507571
A01,61,1,Left_Hand,0.3847145803549637,-0.004000597130594276,0.34061456936769213,-0.1840582944970343,0.6974608005983789,-0.08459596406234045,-0.3127462202434152,0.08059536693174617,0.3933415871751614,-0.3127462202434152,0.08059536693174617,0.3933415871751614,-0.02491103202846978,-0.027914278507571
A01,62,3,Feet,-0.03937756916974977,-0.44051702277474003,-0.5085339847455566,-0.680588764913516,-0.40609120022357004,-0.4891832565199085,0.36671363105382027,0.048666233745168486,-0.3180473973086518,,,,-0.02491103202846978,-0.027914278507571
A01,63,1,Left_Hand,1.6306964784867795,1.234623684429355,0.5272096335848221,0.06952550623231457,0.22145492377357195,-0.1187180525182784,1.4092415547132076,1.3533417369476335,-0.05589981776557407,1.4092415547132076,1.3533417369476335,-0.05589981776557407,-0.02491103202846978,-0.027914278507571
A01,64,4,Tongue,-0.08009512150152064,-0.464499787400843,0.69569173801663,0.3583019194430865,0.3271710826407768,0.1185584352376453,-0.40726620414229747,-0.5830582226384883,-0.1757920184961908,,,,-0.02491103202846978,-0.027914278507571
A01,65,4,Tongue,-0.2543490485645468,-0.3605974347758885,-0.2932429005811829,-0.43006441586678285,-0.41704633040129346,-0.5801374606675002,0.16269728183674664,0.21954002589161165,0.056842744054865,,,,-0.02491103202846978,-0.027914278507571
A01,66,3,Feet,-0.031056621955646825,0.2298149040404258,0.15142120548560814,0.44727067159202255,0.18211626028964562,0.34137154978108075,-0.21317288224529243,-0.11155664574065496,0.10161623650463747,,,,-0.02491103202846978,-0.027914278507571
A01,67,1,Left_Hand,-0.8537655155292702,-0.6614197669260763,-0.633112632363333,-0.5048412851021695,-0.48999200666673887,-0.4379090491573001,-0.3637735088625313,-0.22351071776877618,0.1402627910937551,-0.3637735088625313,-0.22351071776877618,0.1402627910937551,-0.02491103202846978,-0.027914278507571
A01,68,4,Tongue,0.20734459225185248,0.13802279345731772,-0.10941522100723546,-0.15502199638146347,0.13580062307627028,0.11438489533985072,0.0715439691755822,0.023637898117467,-0.0479060710581152,,,,-0.02491103202846978,-0.027914278507571
A01,69,4,Tongue,-0.49001433085938473,-0.43193338717294577,-0.35125385864261693,-0.33111983332416506,-0.1654318024409246,-0.18964394991019787,-0.32458252841846014,-0.2422894372627479,0.08229309115571223,,,,-0.02491103202846978,-0.027914278507571
A01,70,2,Right_Hand,0.9004283289744351,0.6665226962891947,1.0274744224406809,0.8705410188224078,0.6766090065232242,0.7065689535883659,0.22381932245121094,-0.04004625729917122,-0.26386557975038216,-0.22381932245121094,0.04004625729917122,0.26386557975038216,-0.02491103202846978,-0.027914278507571
A01,71,4,Tongue,-0.07907661339327582,-0.12895449675231138,-0.6684918758926628,-0.7997090204568373,-0.7059573529467876,-0.8955954683402414,0.6268807395535119,0.76664097158793,0.13976023203441812,,,,-0.02491103202846978,-0.027914278507571
A01,72,4,Tongue,0.4387238422277361,0.2492484080690437,0.5315180794037736,0.6450853057043712,0.9837559605320617,1.2605490221514246,-0.5450321183043256,-1.0113006140823808,-0.4662684957780552,,,,-0.02491103202846978,-0.027914278507571
A01,73,2,Right_Hand,-0.1011424086204848,-0.1508529639422796,-0.053069280863368075,-0.2699900141665318,-0.27327130086182855,-0.37725185837251324,0.17212889224134376,0.22639889443023364,0.05427000218888989,-0.17212889224134376,-0.22639889443023364,-0.05427000218888989,-0.02491103202846978,-0.027914278507571
A01,74,1,Left_Hand,0.9816143129458726,0.5585524106377433,0.0709360133367136,-0.25247982470455826,0.021171644026080044,-0.2837614177767334,0.9604426689197926,0.8423138284144767,-0.11812884050531591,0.9604426689197926,0.8423138284144767,-0.11812884050531591,-0.02491103202846978,-0.027914278507571
A01,75,2,Right_Hand,-0.47618239008369617,-0.3861930353680016,-0.5881557129506644,-0.48216749724014424,-0.6535220450256138,-0.5822487009161826,0.17733965494191767,0.19605566554818105,0.018716010606263378,-0.17733965494191767,-0.19605566554818105,-0.018716010606263378,-0.02491103202846978,-0.027914278507571
A01,76,3,Feet,-0.4083951078619839,-0.1847517941241513,-0.550814691880704,-0.2690948064388206,-0.13805302969884048,0.21112544545136053,-0.27034207816314343,-0.3958772395755118,-0.12553516141236837,,,,-0.02491103202846978,-0.027914278507571
A01,77,3,Feet,1.5634509285685998,1.8906958551408817,1.060685967814118,1.191906129584854,1.147018898926501,0.8099502012283634,0.4164320296420987,1.0807456539125182,0.6643136242704195,,,,-0.02491103202846978,-0.027914278507571
A01,78,3,Feet,-0.4191685385770507,-0.5342415098558136,-0.38265391039892604,-0.1744570808251486,-0.7998756028797359,-0.657708544840321,0.3807070643026852,0.1234670349845074,-0.2572400293181778,,,,-0.02491103202846978,-0.027914278507571
A01,79,4,Tongue,0.06916146036691591,0.010996701838118189,-0.3110048473898828,-0.2501836777719696,-0.41005997609306144,-0.38617314496071614,0.47922143645997733,0.3971698467988343,-0.08205158966114301,,,,-0.02491103202846978,-0.027914278507571
A01,80,3,Feet,-0.4117920192082151,-0.4469073373838433,-0.1771018398354522,-0.1908549045990506,-0.1959523069424778,-0.2421877022007607,-0.2158397122657373,-0.20471963518308262,0.011120077082654695,,,,-0.02491103202846978,-0.027914278507571
A01,81,1,Left_Hand,0.7432670601799799,0.8131995772261214,0.7767330455557534,0.6138574053501028,0.4837888854575701,0.30355389324689197,0.2594781747224098,0.5096456839792294,0.2501675092568196,0.2594781747224098,0.5096456839792294,0.2501675092568196,-0.02491103202846978,-0.027914278507571
A01,82,4,Tongue,-0.5576715203774342,-0.6227755119694303,-0.3918563752567193,-0.4899591166362032,-0.6226251349989883,-0.7864286324332413,0.06495361462155413,0.16365312046381109,0.09869950584225695,,,,-0.02491103202846978,-0.027914278507571
A01,83,2,Right_Hand,0.1448608288833874,0.04245041370366612,-0.06047293208925339,-0.04784186554861244,-0.05269933761820868,-0.12635481342709143,0.19756016650159608,0.16880522713075755,-0.028754939370838534,-0.19756016650159608,-0.16880522713075755,0.028754939370838534,-0.02491103202846978,-0.027914278507571
A01,84,3,Feet,-0.29994222469494497,0.17441574562154297,0.14202504727328918,0.5374584737102336,0.24193217444898152,0.37326303078454454,-0.5418743991439265,-0.19884728516300157,0.343027113980925,,,,-0.02491103202846978,-0.027914278507571
A01,85,2,Right_Hand,-0.5386670525582756,-0.3056730381630022,-0.5424549563216835,-0.48120020491778276,-0.38794855710124876,-0.5916692659677689,-0.15071849545702687,0.28599622780476674,0.4367147232617936,0.15071849545702687,-0.28599622780476674,-0.4367147232617936,-0.02491103202846978,-0.027914278507571
A01,86,3,Feet,1.466044400087949,1.3747522479391125,-0.04949039094682585,-0.3457960914189112,-0.2043722641678233,-0.5398988527200593,1.6704166642557723,1.9146511006591718,0.24423443640339948,,,,-0.02491103202846978,-0.027914278507571
A01,87,4,Tongue,-0.29650727562230056,-0.17948986178234236,-0.1301638011257551,-0.0625978679736589,-0.13768308887596917,-0.012262550700775978,-0.1588241867463314,-0.16722731108156638,-0.00840312433523499,,,,-0.02491103202846978,-0.027914278507571
A01,88,2,Right_Hand,-0.4263249345121517,-0.5718351537256714,-0.4464252530099188,-0.5812440399448686,-0.4255837087877357,-0.5923315706132328,-0.0007412257244159837,0.02049641688756143,0.021237642611977414,0.0007412257244159837,-0.02049641688756143,-0.021237642611977414,-0.02491103202846978,-0.027914278507571
A01,89,3,Feet,0.19711090128129535,0.24038100995769718,-0.14293261961068782,-0.09726507259815369,0.1054821547095712,-0.11736469946956259,0.09162874657172415,0.35774570942725975,0.2661169628555356,,,,-0.02491103202846978,-0.027914278507571
A01,90,1,Left_Hand,0.06407976719704515,0.04014756372191381,0.2705251982171987,0.008651953077619573,0.2587306411376285,-0.24944744229745192,-0.19465087394058334,0.2895950060193657,0.48424587995994905,-0.19465087394058334,0.2895950060193657,0.48424587995994905,-0.02491103202846978,-0.027914278507571
A01,91,1,Left_Hand,0.25824490509193243,0.219737137630888,0.061983731913682755,-0.07614171146224752,0.2620580220185948,0.2922339976828785,-0.0038131169266623632,-0.07249686005199049,-0.06868374312532813,-0.0038131169266623632,-0.07249686005199049,-0.06868374312532813,-0.02491103202846978,-0.027914278507571
A01,92,1,Left_Hand,-0.5293421025247212,-0.32095888879665774,-0.8018069947457076,-0.7301351381588876,-0.6394750269184356,-0.5351750525526606,0.11013292439371436,0.2142161637560029,0.10408323936228853,0.11013292439371436,0.2142161637560029,0.10408323936228853,-0.02491103202846978,-0.027914278507571
A01,93,4,Tongue,-0.4651555413678475,-0.3140474099532523,-0.021540324845653453,0.017652184159456533,-0.006434033048193393,-0.09136583057391462,-0.4587215083196541,-0.2226815793793377,0.2360399289403164,,,,-0.02491103202846978,-0.027914278507571
A01,94,2,Right_Hand,-0.0893850501729296,-0.06181819190134306,-0.23039888067995232,-0.2632732192589448,-0.13078455967188773,-0.327264731042369,0.04139950949895814,0.2654465391410259,0.22404702964206774,-0.04139950949895814,-0.2654465391410259,-0.22404702964206774,-0.02491103202846978,-0.027914278507571
A01,95,1,Left_Hand,-0.18512330473718056,-0.3366991160181324,-0.1801054371305152,-0.10385668849603442,-0.5274909035716056,-0.6868846293845019,0.342367598834425,0.3501855133663695,0.00781791453194447,0.342367598834425,0.3501855133663695,0.00781791453194447,-0.02491103202846978,-0.027914278507571
A01,96,3,Feet,-0.7035872398781937,-0.698362943632688,-0.6785115156880661,-0.8097837509482927,-0.39895845082278286,-0.5160563902611077,-0.30462878905541085,-0.1823065533715803,0.12232223568383055,,,,-0.02491103202846978,-0.027914278507571
A01,97,1,Left_Hand,0.23963520652648493,0.6224627904009128,0.3624600256067007,0.8388513610407087,0.40465115585163014,0.5102788555014146,-0.1650159493251452,0.11218393489949818,0.27719988422464337,-0.1650159493251452,0.11218393489949818,0.27719988422464337,-0.02491103202846978,-0.027914278507571
A01,98,3,Feet,-0.2498176554253764,-0.2882042943352085,-0.42598426699343694,-0.3576138675413692,0.14812504021918502,0.33851801026086487,-0.3979426956445614,-0.6267223045960734,-0.22877960895151195,,,,-0.02491103202846978,-0.027914278507571
A01,99,2,Right_Hand,-0.5311946608618101,-0.7637531043985377,-0.3668405679198844,-0.631600477692497,0.4660594394857253,0.1862213370516521,-0.9972541003475355,-0.9499744414501898,0.047279658897345644,0.9972541003475355,0.9499744414501898,-0.047279658897345644,-0.02491103202846978,-0.027914278507571
A01,100,4,Tongue,-0.18859582803691527,-0.04021535233652135,-0.19168257603892672,-0.17112273394289007,-0.15862574139829924,-0.1660082995612736,-0.029970086638616028,0.12579294722475226,0.1557630338633683,,,,-0.02491103202846978,-0.027914278507571
