Subject,Run,Trial,Onset,True_Class,Artifact,Theta_Baseline_R2,Theta_MI_R2,Theta_Change_R2,Alpha_Mu_Baseline_R2,Alpha_Mu_MI_R2,Alpha_Mu_Change_R2,Beta_Baseline_R2,Beta_MI_R2,Beta_Change_R2,Gamma_Baseline_R2,Gamma_MI_R2,Gamma_Change_R2
A01,3,17,31951,4,0,0.21301953135519738,0.5162920957736621,0.30327256441846473,0.17049166692249348,0.5257966738908951,0.3553050069684016,0.21291617145850011,0.34591350882585165,0.13299733736735153,0.5497971850120565,0.40465812093205156,-0.145139064080005
A01,3,18,34017,4,0,0.5016800544044866,0.2557877052064487,-0.24589234919803787,0.15744769450775736,0.33379278482303654,0.17634509031527917,0.3156129337862913,0.10751416693919151,-0.20809876684709977,0.21937829896070613,0.13780449092944028,-0.08157380803126585
A01,3,21,40189,3,0,0.16695035061980462,0.2573780630471463,0.09042771242734166,0.43021945186712546,0.3935889202518489,-0.036630531615276574,0.09510957104382843,0.22181948344953925,0.12670991240571083,0.5553676859357609,0.35999419543185807,-0.19537349050390285
A01,3,22,42269,2,0,0.3532969736723549,0.49772045940017773,0.14442348572782282,0.4928405345133106,0.565364804717096,0.07252427020378543,0.2334002517616845,0.4315268090532291,0.1981265572915446,0.47529970094007684,0.35870434938777196,-0.11659535155230488
A01,3,23,44181,1,0,0.3420768478595942,0.27333297155283975,-0.06874387630675444,0.30727344615053614,0.4892915110335593,0.18201806488302313,0.14019692101185935,0.13551678099529593,-0.004680140016563417,0.2172397177739164,0.16414658240229846,-0.053093135371617944
A01,3,24,46212,1,0,0.2731938308077048,0.3912066440737469,0.11801281326604207,0.35649855026997995,0.4833098103790743,0.12681126010909433,0.13747679655424905,0.1406614026827403,0.003184606128491252,0.1769379449682657,0.26621039049962153,0.08927244553135583
A01,3,25,48165,3,0,0.12358652137495507,0.2046533572082024,0.08106683583324734,0.25341893631262463,0.4766563111469929,0.22323737483436829,0.24954337001058402,0.3781291623221942,0.12858579231161016,0.11443776208686317,0.2039359055214942,0.08949814343463104
A01,3,26,50126,4,0,0.1104779671271038,0.48571812935065345,0.37524016222354967,0.278763485779072,0.4178708825736133,0.13910739679454132,0.1933237918763603,0.24408666821025563,0.05076287633389531,0.29448595600120064,0.2812361343620041,-0.013249821639196524
A01,3,27,52230,1,0,0.3299035305132629,0.15940428226041448,-0.1704992482528484,0.27074195262798084,0.6255948303908573,0.35485287776287644,0.11355444075643559,0.2693881002007737,0.1558336594443381,0.22956590133484206,0.3126440673501234,0.08307816601528134
A01,3,28,54234,3,0,0.33911646172713533,0.18477147146489142,-0.1543449902622439,0.395512507927488,0.3732976510440858,-0.02221485688340219,0.24236995747156267,0.229992403347435,-0.012377554124127665,0.1384215147633458,0.4175702632145648,0.279148748451219
A01,3,29,56209,3,0,0.19148567171659575,0.27454172484870387,0.08305605313210812,0.3015118736292292,0.2611391692678718,-0.040372704361357425,0.23136282573976535,0.19714171902823635,-0.034221106711529004,0.17898774396033876,0.29474858040835183,0.11576083644801308
A01,3,30,58235,3,0,0.27864032537959055,0.33756768615452104,0.05892736077493049,0.28978099387924916,0.18735473323272456,-0.1024262606465246,0.2095311014043106,0.3596178612434447,0.15008675983913408,0.3331004394637461,0.23627818820655083,-0.09682225125719529
A01,3,31,60306,1,0,0.10524121026034716,0.5103640874759156,0.4051228772155684,0.2241812618257784,0.4911743302090018,0.2669930683832234,0.22313777597455348,0.31816538855280524,0.09502761257825176,0.1744267605489202,0.3442005389973569,0.16977377844843672
A01,3,32,62413,2,0,0.31194272708994764,0.11556349300509483,-0.1963792340848528,0.6921257777131943,0.5678100042918105,-0.12431577342138378,0.19902854442765777,0.3394167785837564,0.14038823415609863,0.2552338749420245,0.19049761507998,-0.06473625986204448
A01,3,33,64505,1,0,0.31699070968286425,0.4262790016963684,0.10928829201350415,0.5650449908842748,0.3641016126248204,-0.20094337825945446,0.25739056711328845,0.2470659231126909,-0.010324644000597544,0.3480113708838516,0.2257825785143273,-0.1222287923695243
A01,3,35,68639,2,0,0.2931158840093212,0.16376443889391792,-0.12935144511540328,0.4152605715910382,0.3734742367177191,-0.041786334873319064,0.2156259396064319,0.2886301130052695,0.07300417339883758,0.28403449193135166,0.15939816302216367,-0.124636328909188
A01,3,36,70703,1,0,0.34948181926306315,0.48754491073595513,0.13806309147289197,0.24860185743855642,0.5009310161913457,0.2523291587527893,0.2007139462114991,0.30433361682782906,0.10361967061632996,0.15318037381906255,0.2523659237908383,0.09918554997177573
A01,3,37,72723,2,0,0.3255041697479358,0.16494746845028013,-0.16055670129765565,0.3981034496341137,0.5763735938284843,0.1782701441943706,0.2655904326563652,0.2939750981634654,0.02838466550710017,0.17540161557243752,0.359986567256735,0.18458495168429748
A01,3,38,74695,3,0,0.24644051335008393,0.38638294744794244,0.1399424340978585,0.4151714005678676,0.29522314409924444,-0.11994825646862317,0.22178607404300227,0.21550414940989102,-0.006281924633111252,0.22607748939713604,0.4250221932830741,0.19894470388593807
A01,3,39,76658,2,0,0.6917785239687845,0.3168367082721831,-0.3749418156966014,0.2401512368889472,0.3910054960940518,0.15085425920510456,0.1605441450761034,0.2855263013241445,0.12498215624804113,0.27398541820084754,0.25112462432195454,-0.022860793878893004
A01,3,40,78583,3,0,0.1280338733312758,0.4992343664050495,0.3712004930737737,0.33126930025391393,0.3374793221340812,0.006210021880167282,0.38536255409853065,0.089116591299457,-0.29624596279907367,0.36752471926326447,0.07426708780898984,-0.29325763145427464
A01,3,41,80664,3,0,0.43564364770814984,0.3325568245352309,-0.10308682317291895,0.1929579766630737,0.4335894493280388,0.24063147266496507,0.15275886674356665,0.24004213552873482,0.08728326878516818,0.3217590817869579,0.2014353988890733,-0.12032368289788459
A01,3,42,82642,4,0,0.19624357631828154,0.3037952263885888,0.10755165007030726,0.3676758292329885,0.16774340103858718,-0.19993242819440135,0.12177392121221829,0.2519107373063168,0.1301368160940985,0.24419722193043775,0.18647871726415113,-0.05771850466628661
A01,3,43,84632,3,0,0.1673944701826223,0.5159619678268892,0.34856749764426687,0.3100558785917623,0.3907286908638146,0.08067281227205231,0.16991934496831654,0.27857774190313844,0.1086583969348219,0.3258856148797532,0.24543980174708402,-0.08044581313266919
A01,3,44,86751,3,0,0.6487804383565109,0.38522632697151316,-0.26355411138499774,0.30030695832183607,0.24817332877179624,-0.052133629550039834,0.2915835198814631,0.2355230310353684,-0.056060488846094686,0.1270477904555607,0.20799822916366664,0.08095043870810595
A01,3,45,88657,4,0,0.2079165446756183,0.218689400974579,0.010772856298960715,0.5431807039209644,0.3287254461539823,-0.2144552577669821,0.2758033819168331,0.1754802396135316,-0.10032314230330153,0.24981243018483326,0.10209380753535868,-0.14771862264947458
A01,3,46,90585,4,0,0.33912420535666815,0.2635536516963538,-0.07557055366031434,0.6220093235792018,0.35844306766379674,-0.26356625591540506,0.17784460549248854,0.21962767993725457,0.04178307444476603,0.2794289225860324,0.2246022330471784,-0.054826689538854
A01,3,47,92699,4,0,0.5472740425853911,0.24220727912112897,-0.3050667634642622,0.21485745411624224,0.5530620822878474,0.3382046281716051,0.11698334232613095,0.3633150483220984,0.24633170599596743,0.25993531582727014,0.1763250893738382,-0.08361022645343194
A01,3,48,94758,4,0,0.09878731390347348,0.2603098573254585,0.16152254342198505,0.2939535245486732,0.3649254155727408,0.07097189102406759,0.3576713695984978,0.2744646695591409,-0.08320670003935693,0.34336854546399703,0.2900952061062118,-0.05327333935778522
A01,4,1,251,4,0,0.8083289259533325,0.12408671559695243,-0.6842422103563801,0.7456047272161553,0.4547834782473935,-0.2908212489687618,0.41531623904691967,0.2069479387432381,-0.20836830030368156,0.6867790767506181,0.5697588898764562,-0.11702018687416194
A01,4,2,2254,3,0,0.5500909810784936,0.29142738380405564,-0.258663597274438,0.40827914059227616,0.2217493369037415,-0.18652980368853467,0.2563131176165429,0.3960080180703027,0.13969490045375982,0.260277765493276,0.5125964781308072,0.2523187126375312
A01,4,3,4172,2,0,0.13619806463447662,0.1756624653487347,0.03946440071425808,0.1951129466166524,0.47778979382942205,0.28267684721276964,0.3834585722906093,0.32760174267861597,-0.05585682961199334,0.6985741505252518,0.45307498671380914,-0.2454991638114427
A01,4,4,6124,1,0,0.5143657630109285,0.3421299483866809,-0.17223581462424759,0.254193152648363,0.37307441943904934,0.11888126679068634,0.3781696403146538,0.2842522098253191,-0.09391743048933465,0.4004934296087437,0.2657862278895337,-0.13470720171920997
A01,4,5,8132,1,0,0.2948110677722723,0.17060809631400747,-0.12420297145826481,0.2698245054616736,0.21632280557690284,-0.05350169988477074,0.18371013742588854,0.2817773753432227,0.09806723791733418,0.18247850186841183,0.2653770689951411,0.08289856712672924
A01,4,6,10243,2,0,0.448240967257622,0.2986011327626677,-0.14963983449495433,0.12924791192630686,0.6266279413359614,0.4973800294096546,0.3025059251060133,0.18430688568751055,-0.11819903941850277,0.38489453703755083,0.2621578219789649,-0.12273671505858591
A01,4,8,14210,4,0,0.418401074443695,0.08432798227062506,-0.33407309217306996,0.3012803735604869,0.5537947728649376,0.2525143993044507,0.299534323596442,0.5372187837840349,0.23768446018759287,0.5771522095607707,0.5862217523084892,0.009069542747718429
A01,4,9,16141,2,0,0.39637884082509,0.36012102230976856,-0.03625781851532145,0.24159923107165668,0.35036576243615997,0.10876653136450329,0.3769567554197849,0.40137641815852454,0.024419662738739634,0.5922572467792689,0.5765298434598484,-0.015727403319420574
A01,4,10,18139,3,0,0.160086372076355,0.41312578694802876,0.25303941487167375,0.6608449230821327,0.376512817721587,-0.2843321053605457,0.3949184391766281,0.3104593267880249,-0.08445911238860321,0.3076779175984528,0.46384412248909734,0.15616620489064453
A01,4,11,20045,1,0,0.10778241418344477,0.1409863509621405,0.03320393677869572,0.38543725850445004,0.544686003481577,0.159248744977127,0.2449171045662276,0.36540162962155287,0.12048452505532528,0.48302138984973436,0.4302229315114527,-0.05279845833828167
A01,4,12,21940,1,0,0.09837167785483068,0.3567725795631456,0.2584009017083149,0.3743797382320356,0.30531340937751034,-0.06906632885452524,0.18978883714617187,0.45744967699404565,0.2676608398478738,0.28573528105169393,0.43120386737110067,0.14546858631940673
A01,4,13,23912,1,0,0.546741081023269,0.32949933810961685,-0.21724174291365217,0.23051072562818375,0.46237698982534825,0.2318662641971645,0.2723194724069797,0.2960038547398858,0.023684382332906095,0.62823295256601,0.5092102826174689,-0.11902266994854105
A01,4,14,25856,4,0,0.3088819558585213,0.38775103658151816,0.07886908072299686,0.579727252726583,0.4194169521519377,-0.1603103005746453,0.1828508279030449,0.39042247483506504,0.20757164693202013,0.20710792315304877,0.539730350080314,0.33262242692726524
A01,4,15,27823,2,0,0.27460952517671033,0.2581557187857579,-0.016453806390952452,0.48010261228265527,0.14176959887619947,-0.33833301340645583,0.3478016364300117,0.2587076122358098,-0.08909402419420193,0.2643763537910475,0.5905234295218529,0.32614707573080537
A01,4,16,29943,2,0,0.31733770279904705,0.17998417007735432,-0.13735353272169273,0.4993423979709223,0.2315130210730494,-0.2678293768978729,0.2989045469539335,0.34747150000781757,0.04856695305388409,0.5658989402793192,0.48266787080186635,-0.08323106947745285
A01,4,17,31951,1,0,0.42209745747910266,0.20438332317228675,-0.2177141343068159,0.26630020905216517,0.40022455424949316,0.133924345197328,0.3608294505974845,0.43410556342010803,0.07327611282262353,0.2509083493293608,0.6224700296550043,0.3715616803256435
A01,4,18,34017,1,0,0.2656859507564645,0.3672304973858654,0.10154454662940088,0.2565081961795764,0.6260472987839713,0.3695391026043949,0.3892426163439709,0.5316526652429093,0.14241004889893843,0.24904934975863682,0.6290176902086039,0.3799683404499671
A01,4,19,36053,3,0,0.20775082820260377,0.47810791983678685,0.2703570916341831,0.2568316884632758,0.16794220572991816,-0.08888948273335764,0.19091390527184857,0.2403753500173693,0.04946144474552072,0.1017211128779505,0.4156522874017256,0.3139311745237751
A01,4,20,38119,1,0,0.3150890075613178,0.07103622745344111,-0.24405278010787668,0.2644630049963584,0.6847532817385773,0.4202902767422189,0.4183043031185176,0.3393366202040728,-0.07896768291444478,0.5943197180661505,0.45754572265267435,-0.13677399541347612
A01,4,22,42269,4,0,0.2850571799798352,0.4771222081035812,0.19206502812374598,0.3325306409784013,0.39999503450324314,0.06746439352484185,0.2104379727373785,0.27405709916502413,0.06361912642764564,0.2661824949567646,0.288374777591309,0.02219228263454437
A01,4,23,44181,4,0,0.41812134216101365,0.3624194558690793,-0.055701886291934344,0.3641751628828785,0.5066736140538226,0.14249845117094412,0.269700083635931,0.31317741453678,0.04347733090084899,0.14463432599080944,0.24197623784214914,0.0973419118513397
A01,4,24,46212,3,0,0.35430861574364736,0.1541048721264294,-0.20020374361721796,0.4660138295948939,0.24002338729286374,-0.22599044230203016,0.3332928980204553,0.279928415546168,-0.05336448247428732,0.37253632726856534,0.431112313737951,0.058575986469385666
A01,4,25,48165,1,0,0.46846982894677114,0.2675944235014834,-0.20087540544528776,0.226731438474481,0.4326919756811627,0.2059605372066817,0.3090194640336893,0.3606081527564798,0.05158868872279049,0.3657261149159428,0.36412368905485565,-0.0016024258610871644
A01,4,26,50126,4,0,0.09166360523501763,0.3947817892003459,0.3031181839653283,0.4126201129398798,0.5736617730319871,0.16104166009210724,0.19722977282320486,0.38484772137505213,0.18761794855184727,0.20790685868439132,0.5070886489383365,0.2991817902539452
A01,4,27,52230,4,0,0.42052670851751733,0.3933373947900206,-0.027189313727496722,0.49063786456765923,0.5567154802715464,0.06607761570388715,0.40576328113816945,0.34371080313753144,-0.06205247800063801,0.32530580680885385,0.3981494793841615,0.07284367257530766
A01,4,28,54234,2,0,0.11996121661765034,0.37732653029419755,0.2573653136765472,0.41865170282279507,0.48747255752332064,0.06882085470052557,0.2308051676202108,0.24842838821270005,0.017623220592489247,0.2321784119069514,0.19321760281301364,-0.03896080909393776
A01,4,29,56209,4,0,0.2976419599363685,0.5596834071181158,0.2620414471817473,0.4496669570613549,0.31522656645967995,-0.13444039060167495,0.057089091960562555,0.36090607174710854,0.303816979786546,0.2667404192278143,0.32516579783206173,0.05842537860424746
A01,4,30,58235,4,0,0.0738027557589285,0.20916616241275737,0.13536340665382887,0.4471710477425862,0.43953650147753176,-0.007634546265054443,0.29746949199356126,0.2679068637120027,-0.02956262828155859,0.31135144143317717,0.469604429592613,0.15825298815943584
A01,4,31,60306,2,0,0.3926441287344257,0.23133393048870138,-0.16131019824572435,0.1508157583908094,0.4998157102859945,0.34899995189518507,0.38744024640603886,0.26333400021095116,-0.1241062461950877,0.28061455672360575,0.5114282181986336,0.23081366147502785
A01,4,32,62413,1,0,0.39382707176971976,0.3501229138752683,-0.04370415789445148,0.4866560127946196,0.47359554986510904,-0.013060462929510575,0.17112021168812527,0.21571580845296418,0.0445955967648389,0.23651322460706176,0.3545332848374529,0.11802006023039113
A01,4,33,64505,2,0,0.5194185939921192,0.34930138199022576,-0.17011721200189345,0.1868839313430673,0.3851050848614935,0.19822115351842617,0.1827761715948372,0.21001566481292797,0.02723949321809077,0.5085801068228712,0.2556230644673186,-0.25295704235555266
A01,4,34,66596,3,0,0.23701312245577114,0.25426811304267644,0.0172549905869053,0.2828816210353275,0.24512711216022315,-0.03775450887510434,0.2593597458991979,0.20292217443021793,-0.056437571468979986,0.21192800776168536,0.3288738661114066,0.11694585834972127
A01,4,35,68639,3,0,0.39278299023297025,0.24787532383902988,-0.14490766639394037,0.4057242668376082,0.37100169173806463,-0.03472257509954357,0.28377757031484485,0.3427255783396555,0.05894800802481065,0.4173464958229499,0.28684173723346634,-0.13050475858948357
A01,4,36,70703,3,0,0.38547439169479214,0.32598260637067344,-0.059491785324118696,0.22561759074759496,0.3400238921753565,0.11440630142776154,0.25011667486360734,0.06509910445458507,-0.18501757040902228,0.40230825305144224,0.33269753840512994,-0.0696107146463123
A01,4,37,72723,4,0,0.32513895162790174,0.253723399685085,-0.07141555194281674,0.4792982636448224,0.4618073233115361,-0.017490940333286298,0.2817094445870445,0.16722596299416423,-0.11448348159288027,0.2451488864359362,0.30308968122807517,0.05794079479213898
A01,4,38,74695,3,0,0.21118565844359521,0.22415777807646417,0.012972119632868956,0.6710331975324676,0.3825614703481439,-0.2884717271843237,0.24207659418207392,0.2434723966931566,0.0013958025110826777,0.16478120231586532,0.23482955795351118,0.07004835563764586
A01,4,39,76658,1,0,0.4799059569758913,0.3887605872142571,-0.09114536976163418,0.4672120845109279,0.47576052490316917,0.008548440392241285,0.23427946973184532,0.27291363184739337,0.03863416211554804,0.5584154894044027,0.20021321616694482,-0.35820227323745785
A01,4,40,78583,4,0,0.21690255441578854,0.21433860711083744,-0.002563947304951103,0.5119428584042567,0.41423542399338137,-0.09770743441087532,0.18451865963917694,0.1320000505448742,-0.052518609094302726,0.3360156197769014,0.25970475081725103,-0.07631086895965039
A01,4,41,80664,2,0,0.1032694384140982,0.35464867167468317,0.251379233260585,0.35461417439532916,0.2336708669369504,-0.12094330745837875,0.34883479319566996,0.21421576275056822,-0.13461903044510173,0.28639555358119306,0.40703770783295673,0.12064215425176367
A01,4,42,82642,3,0,0.5012659712780663,0.6236149816222506,0.12234901034418433,0.3544105100603153,0.36156145009525187,0.007150940034936548,0.22853631607340655,0.29486553149595823,0.06632921542255169,0.31357272689565285,0.27962213937266717,-0.03395058752298569
A01,4,43,84632,2,0,0.15131229355560435,0.16487475949993127,0.013562465944326918,0.2547444737837376,0.3533720399829017,0.09862756619916407,0.29149182609782975,0.2709850146382418,-0.020506811459587937,0.15764224515228714,0.4209081625637787,0.2632659174114916
A01,4,44,86751,3,0,0.6279271746264501,0.2579889939354216,-0.3699381806910285,0.4473656527395536,0.3357994314504706,-0.111566221289083,0.1856493865407671,0.18756709759224163,0.0019177110514745355,0.41588126810178966,0.26899493808950564,-0.14688633001228402
A01,4,45,88657,4,0,0.12331767034494433,0.18480172983642212,0.0614840594914778,0.28926316078366504,0.381654074554982,0.09239091377131697,0.22384114118324278,0.21285137361023687,-0.010989767573005904,0.363435404958585,0.31927401344151457,-0.044161391517070436
A01,4,46,90585,2,0,0.14079233316060136,0.3726704793325154,0.23187814617191405,0.34942723965175526,0.4897377763618878,0.14031053671013255,0.29012884106312303,0.3865097014660773,0.0963808604029543,0.12398042602525894,0.30273622942894934,0.1787558034036904
A01,4,47,92699,3,0,0.57744349710301,0.14623710862497497,-0.43120638847803505,0.4613011819586919,0.40955468502671355,-0.05174649693197836,0.20640671886928402,0.20360062061399292,-0.0028060982552911007,0.41410810337582543,0.21461122807218982,-0.1994968753036356
A01,4,48,94758,1,0,0.10373291679694781,0.3550990074148861,0.2513660906179383,0.29872099672450325,0.1380027732362726,-0.16071822348823064,0.1083586230725011,0.21752449972160812,0.10916587664910701,0.19784758710386433,0.23424182197732532,0.036394234873460996
A01,5,1,251,1,0,0.22496630931357764,0.34086829062195995,0.11590198130838231,0.41563151067083143,0.37222619614738756,-0.04340531452344387,0.4212361214513284,0.3939969265974317,-0.027239194853896698,0.3086247139686465,0.42732184164621956,0.11869712767757307
A01,5,2,2254,1,0,0.3479213273211788,0.33109317513132,-0.01682815218985878,0.45054940211995037,0.31300693822247766,-0.1375424638974727,0.23778555655056519,0.2530184539879416,0.015232897437376408,0.2723593581173731,0.36741312622161704,0.09505376810424393
A01,5,3,4172,4,0,0.5667331161821264,0.21143738074191273,-0.35529573544021364,0.2759733554921629,0.38247784929958467,0.10650449380742177,0.2448442725112351,0.24381399979435608,-0.001030272716879027,0.4429519095331401,0.4126318988259237,-0.030320010707216405
A01,5,4,6124,2,0,0.2017953705185333,0.14121438056515903,-0.06058098995337427,0.30908248118451687,0.46921618886124633,0.16013370767672946,0.1219105781795704,0.1738434399732785,0.051932861793708096,0.07408079880938047,0.3013442334099626,0.22726343460058213
A01,5,5,8132,1,0,0.505383907168667,0.3718541873828232,-0.13352971978584377,0.2504134535295048,0.4519815168136718,0.20156806328416704,0.1655648646355221,0.27386020170288367,0.10829533706736155,0.36489662795078737,0.25784687530518985,-0.10704975264559752
A01,5,6,10243,3,0,0.664066096190694,0.5615633947822803,-0.10250270140841367,0.5095056405693978,0.3640709344884368,-0.14543470608096104,0.1660434736098162,0.219418513815897,0.053375040206080804,0.17317761777963764,0.2885239606394286,0.11534634285979095
A01,5,7,12160,1,0,0.3400186404846855,0.4376139420963248,0.09759530161163932,0.19232598329549702,0.4087645502738119,0.2164385669783149,0.24674292589439029,0.2300636437301374,-0.01667928216425288,0.12337884411991813,0.11929081327868721,-0.004088030841230925
A01,5,8,14210,3,0,0.36939392097684404,0.4560922317243739,0.08669831074752987,0.4679322475765168,0.07335015555876145,-0.39458209201775535,0.33930535649336363,0.2661874583816683,-0.07311789811169533,0.19103830732841784,0.22284386733982525,0.03180556001140741
A01,5,9,16141,2,0,0.3525309783999084,0.38027460527840845,0.02774362687850007,0.36149129410597236,0.4631703460379654,0.10167905193199306,0.3153517668860632,0.38481505055603143,0.06946328366996823,0.08722337160607904,0.28262575865753553,0.1954023870514565
A01,5,10,18139,4,0,0.3283306267908338,0.16884353571755314,-0.15948709107328066,0.4638922465765619,0.2838108476732198,-0.18008139890334213,0.25706002580771936,0.16310209437825973,-0.09395793142945963,0.1528173701591455,0.20605122371512966,0.053233853555984145
A01,5,11,20045,1,0,0.42913865460754824,0.42561430807621015,-0.003524346531338096,0.17091948792330242,0.33921055632998226,0.16829106840667984,0.18444680319767137,0.3591086702498978,0.17466186705222642,0.2902967670517714,0.4800242315892264,0.18972746453745504
A01,5,12,21940,3,0,0.2544391048555399,0.28244036722450605,0.028001262368966162,0.2959275834005362,0.2705067527340174,-0.02542083066651879,0.2073614570911601,0.25539072847380506,0.048029271382644956,0.11528377107194202,0.37886685215782245,0.26358308108588047
A01,5,13,23912,3,0,0.5311784237379775,0.20084137397889945,-0.33033704975907807,0.39436416189781504,0.47915331951424023,0.08478915761642519,0.29215530286927355,0.27481008912623,-0.01734521374304354,0.05385347901104682,0.4283571905305932,0.37450371151954637
A01,5,14,25856,1,0,0.4095530997563257,0.34746087272024523,-0.06209222703608047,0.31322912586767354,0.4112337834891644,0.09800465762149085,0.25033804043028185,0.23362013378801358,-0.01671790664226827,0.14665195711639692,0.2148004307598677,0.06814847364347079
A01,5,15,27823,3,0,0.42354398704885815,0.28523963679200653,-0.13830435025685162,0.5613384108803988,0.275366555064177,-0.2859718558162218,0.22421401244801206,0.15616685179910342,-0.06804716064890864,0.2715732285389661,0.3024079485777299,0.030834720038763808
A01,5,16,29943,2,0,0.3261881998803359,0.4456224405316264,0.11943424065129049,0.1680708745382005,0.39469704351953794,0.22662616898133744,0.12573228601143185,0.2837982542193482,0.15806596820791632,0.33031022974069313,0.24755897480208164,-0.08275125493861149
A01,5,17,31951,4,0,0.21877075686313477,0.07976157383396633,-0.13900918302916843,0.5220003218072709,0.34508452613095597,-0.17691579567631488,0.17969831551386958,0.2652745246259427,0.08557620911207311,0.26449690638062057,0.30823701805241,0.04374011167178943
A01,5,18,34017,4,0,0.39261346982919976,0.26515353742481407,-0.1274599324043857,0.500606479315803,0.382216503391679,-0.11838997592412404,0.2888946483540557,0.1359587158964195,-0.1529359324576362,0.24964931598734738,0.41384734912089777,0.1641980331335504
A01,5,19,36053,4,0,0.410273075631033,0.16215806207649444,-0.24811501355453855,0.5952191358611193,0.3644070967816032,-0.23081203907951608,0.19214899997148813,0.2497528636862902,0.057603863714802084,0.22530893897797075,0.15485089609748506,-0.07045804288048568
