Subject,Run,Trial,True_Class,Band,Baseline_R2,MI_R2,Change_R2,fs
A01,4,6,1,Beta,0.09980103293876087,0.3182601895539222,0.21845915661516135,250.0
A01,4,6,1,Gamma,0.11481217973503337,0.19081386682279655,0.07600168708776318,250.0
A01,4,7,2,Theta,0.35990654758737456,0.3075211894118842,-0.05238535817549034,250.0
A01,4,7,2,Alpha_Mu,0.35704352399931233,0.48362614948228444,0.1265826254829721,250.0
A01,4,7,2,Beta,0.291398377441788,0.19805643272345172,-0.09334194471833626,250.0
A01,4,7,2,Gamma,0.1435586273848557,0.21272042223250828,0.06916179484765259,250.0
A01,4,8,3,Theta,0.30373988289994847,0.17559831571312925,-0.1281415671868192,250.0
A01,4,8,3,Alpha_Mu,0.39013630179147113,0.24184646112195365,-0.14828984066951748,250.0
A01,4,8,3,Beta,0.259400707999096,0.45547764607196894,0.19607693807287296,250.0
A01,4,8,3,Gamma,0.24891855213581082,0.377539573367757,0.1286210212319462,250.0
A01,4,9,2,Theta,0.7911422501997026,0.4488537496754606,-0.34228850052424203,250.0
A01,4,9,2,Alpha_Mu,0.18156869554794544,0.3729609303654045,0.19139223481745907,250.0
A01,4,9,2,Beta,0.12463765207699029,0.18220072430063863,0.05756307222364834,250.0
A01,4,9,2,Gamma,0.05993973708714478,0.21609417044390528,0.1561544333567605,250.0
A01,4,10,4,Theta,0.46189072677169485,0.2708056494314641,-0.19108507734023072,250.0
A01,4,10,4,Alpha_Mu,0.2694951364658612,0.42000289520465783,0.15050775873879663,250.0
A01,4,10,4,Beta,0.28614837485559125,0.14082671373847577,-0.14532166111711547,250.0
A01,4,10,4,Gamma,0.2845189661136115,0.19750070588150986,-0.08701826023210163,250.0
A01,4,11,1,Theta,0.25102356507017876,0.3233536843636765,0.07233011929349775,250.0
A01,4,11,1,Alpha_Mu,0.3876495672617367,0.3479372517458171,-0.03971231551591964,250.0
A01,4,11,1,Beta,0.25988848840762385,0.30689791318447496,0.047009424776851105,250.0
A01,4,11,1,Gamma,0.2717929600427387,0.24378424761907508,-0.028008712423663595,250.0
A01,4,12,3,Theta,0.4343116091910303,0.2947683486495856,-0.13954326054144467,250.0
A01,4,12,3,Alpha_Mu,0.3344486354167601,0.39548675010703216,0.06103811469027204,250.0
A01,4,12,3,Beta,0.23269842201519705,0.38873342790847926,0.1560350058932822,250.0
A01,4,12,3,Gamma,0.3651989972344811,0.26848025448512525,-0.09671874274935588,250.0
A01,4,13,2,Theta,0.6116674831220037,0.3606532769258798,-0.2510142061961239,250.0
A01,4,13,2,Alpha_Mu,0.3468035216822144,0.3850509993991013,0.03824747771688691,250.0
A01,4,13,2,Beta,0.22424556239311627,0.3123306468363998,0.0880850844432835,250.0
A01,4,13,2,Gamma,0.1904197621100146,0.22894521073380505,0.038525448623790454,250.0
A01,4,14,1,Theta,0.4107390548399173,0.5677047739761589,0.15696571913624163,250.0
A01,4,14,1,Alpha_Mu,0.4556024707351178,0.5029980096574728,0.047395538922354985,250.0
A01,4,14,1,Beta,0.31367045757474504,0.4536612858296843,0.13999082825493925,250.0
A01,4,14,1,Gamma,0.36477802702213946,0.38617415196806315,0.02139612494592369,250.0
A01,4,15,4,Theta,0.34063689896678684,0.26129109311029425,-0.07934580585649259,250.0
A01,4,15,4,Alpha_Mu,0.3615635669295365,0.2988116378512028,-0.06275192907833371,250.0
A01,4,15,4,Beta,0.20151177191578507,0.2518620656617747,0.05035029374598965,250.0
A01,4,15,4,Gamma,0.304028157411761,0.2069048530887427,-0.09712330432301827,250.0
A01,4,16,4,Theta,0.21525352961743657,0.3800168982882856,0.16476336867084904,250.0
A01,4,16,4,Alpha_Mu,0.3588509120148016,0.5266698672470624,0.1678189552322608,250.0
A01,4,16,4,Beta,0.3372767278785716,0.261971663120018,-0.07530506475855359,250.0
A01,4,16,4,Gamma,0.16315699820503632,0.20738948672979454,0.04423248852475822,250.0
A01,4,17,4,Theta,0.212672790789061,0.5147789763674988,0.3021061855784378,250.0
A01,4,17,4,Alpha_Mu,0.17275473703043756,0.5258615664227749,0.3531068293923374,250.0
A01,4,17,4,Beta,0.2126660676487361,0.3473673043624283,0.1347012367136922,250.0
A01,4,17,4,Gamma,0.5499063734052305,0.40558047823991744,-0.14432589516531308,250.0
A01,4,18,4,Theta,0.5002617313692906,0.2557549512654024,-0.24450678010388827,250.0
A01,4,18,4,Alpha_Mu,0.15654031508281765,0.33299350105246284,0.17645318596964518,250.0
A01,4,18,4,Beta,0.3144644236631279,0.10784129297102096,-0.20662313069210692,250.0
A01,4,18,4,Gamma,0.22321710811563097,0.14220625690896097,-0.08101085120667001,250.0
A01,4,19,4,Theta,0.18425023439383367,0.22720460199488832,0.042954367601054644,250.0
A01,4,19,4,Alpha_Mu,0.20067066945311865,0.34115636024931606,0.1404856907961974,250.0
A01,4,19,4,Beta,0.12615415401202215,0.189949315797503,0.06379516178548084,250.0
A01,4,19,4,Gamma,0.4509899735552678,0.3127813923456656,-0.13820858120960222,250.0
A01,4,20,1,Theta,0.5399417073627357,0.29253898041144416,-0.24740272695129156,250.0
A01,4,20,1,Alpha_Mu,0.3319146466123119,0.4081320477131976,0.0762174011008857,250.0
A01,4,20,1,Beta,0.3023299656349113,0.19523685612987388,-0.10709310950503745,250.0
A01,4,20,1,Gamma,0.2964418904285932,0.4599774262218543,0.16353553579326108,250.0
A01,4,21,3,Theta,0.1662052303753807,0.2576009640103182,0.09139573363493747,250.0
A01,4,21,3,Alpha_Mu,0.42896740339389455,0.39295416228249513,-0.03601324111139942,250.0
A01,4,21,3,Beta,0.09481347854738191,0.22168345781481105,0.12686997926742916,250.0
A01,4,21,3,Gamma,0.5553855512467758,0.35791245437335323,-0.19747309687342257,250.0
A01,4,22,2,Theta,0.3503433491181841,0.4981480382197319,0.14780468910154781,250.0
A01,4,22,2,Alpha_Mu,0.4939913277702041,0.5657873006912321,0.07179597292102796,250.0
A01,4,22,2,Beta,0.23590010232644826,0.43000116060185994,0.1941010582754117,250.0
A01,4,22,2,Gamma,0.4780658902220018,0.3602221878348809,-0.11784370238712089,250.0
A01,4,23,1,Theta,0.3422174600489182,0.27401258158957953,-0.06820487845933865,250.0
A01,4,23,1,Alpha_Mu,0.3061838669781491,0.48920129516917227,0.18301742819102318,250.0
A01,4,23,1,Beta,0.1397782252202416,0.1372542613526727,-0.002523963867568896,250.0
A01,4,23,1,Gamma,0.21630025467129135,0.16411497314469045,-0.0521852815266009,250.0
A01,4,24,1,Theta,0.2736098587860786,0.39108364834982645,0.11747378956374788,250.0
A01,4,24,1,Alpha_Mu,0.35537801215616455,0.4832771339239392,0.12789912176777463,250.0
A01,4,24,1,Beta,0.13777089928545927,0.14131953067138073,0.003548631385921458,250.0
A01,4,24,1,Gamma,0.17771205848555718,0.267844701607587,0.09013264312202982,250.0
A01,4,25,3,Theta,0.12121566090830778,0.20474699917825415,0.08353133826994637,250.0
A01,4,25,3,Alpha_Mu,0.2547869384800815,0.4783030830491483,0.22351614456906682,250.0
A01,4,25,3,Beta,0.24981840051121232,0.37837397972459336,0.12855557921338104,250.0
A01,4,25,3,Gamma,0.11410658086467533,0.20361520731409571,0.08950862644942038,250.0
A01,4,26,4,Theta,0.11033573399752912,0.4858281485336468,0.3754924145361177,250.0
A01,4,26,4,Alpha_Mu,0.27997420568305936,0.41776818573712743,0.13779398005406807,250.0
A01,4,26,4,Beta,0.19242762568379385,0.2436686816824983,0.05124105599870446,250.0
A01,4,26,4,Gamma,0.29413102229230553,0.28175562742506643,-0.012375394867239098,250.0
A01,4,27,1,Theta,0.3299551163347684,0.16079207815629637,-0.169163038178472,250.0
A01,4,27,1,Alpha_Mu,0.27036036678422176,0.6245094946612496,0.35414912787702785,250.0
A01,4,27,1,Beta,0.11358524065947653,0.2691961726710136,0.15561093201153706,250.0
A01,4,27,1,Gamma,0.22606330404971967,0.31191750842088833,0.08585420437116867,250.0
A01,4,28,3,Theta,0.3426471341319189,0.18501733514380683,-0.15762979898811205,250.0
A01,4,28,3,Alpha_Mu,0.3953516460901058,0.3740790012874063,-0.021272644802699525,250.0
A01,4,28,3,Beta,0.2418522041819833,0.23046655370124655,-0.011385650480736753,250.0
A01,4,28,3,Gamma,0.13857998026764104,0.4169285891816391,0.27834860891399804,250.0
A01,4,29,3,Theta,0.1952046540780196,0.2745567941727357,0.07935214009471611,250.0
A01,4,29,3,Alpha_Mu,0.30223390157031627,0.26156497049855176,-0.0406689310717645,250.0
A01,4,29,3,Beta,0.23028450640876022,0.19675262776729,-0.033531878641470225,250.0
A01,4,29,3,Gamma,0.17673625546265745,0.29518242230643726,0.11844616684377982,250.0
A01,4,30,3,Theta,0.2784276620613941,0.3371425800461882,0.05871491798479411,250.0
A01,4,30,3,Alpha_Mu,0.2849805185289226,0.18656918956428406,-0.09841132896463853,250.0
A01,4,30,3,Beta,0.211254178129471,0.36113258767224987,0.14987840954277887,250.0
A01,4,30,3,Gamma,0.3314613328744782,0.23514035886876314,-0.09632097400571507,250.0
A01,4,31,1,Theta,0.10566401836063015,0.5107089884635455,0.40504497010291535,250.0
A01,4,31,1,Alpha_Mu,0.223864792136017,0.4901516485443414,0.2662868564083244,250.0
A01,4,31,1,Beta,0.22243321644926312,0.3188673976114201,0.09643418116215696,250.0
A01,4,31,1,Gamma,0.17564745095256035,0.3446948597419964,0.16904740878943603,250.0
A01,4,32,2,Theta,0.3123354459764025,0.11518567730059816,-0.19714976867580436,250.0
A01,4,32,2,Alpha_Mu,0.6917313304560666,0.5659917073692207,-0.12573962308684594,250.0
A01,4,32,2,Beta,0.20020535418782703,0.3384244974286116,0.13821914324078455,250.0
A01,4,32,2,Gamma,0.25551169270514423,0.18981772879291947,-0.06569396391222476,250.0
A01,4,33,1,Theta,0.31669652699227546,0.42581874091367183,0.10912221392139637,250.0
A01,4,33,1,Alpha_Mu,0.5659639316656561,0.36269645739852824,-0.20326747426712782,250.0
A01,4,33,1,Beta,0.2591610388295406,0.2459881175191127,-0.01317292131042791,250.0
A01,4,33,1,Gamma,0.34671163498008495,0.22581344417915283,-0.12089819080093211,250.0
A01,4,34,2,Theta,0.3729383406354327,0.270042771079913,-0.1028955695555197,250.0
A01,4,34,2,Alpha_Mu,0.26215214216310884,0.2854832481987439,0.02333110603563504,250.0
A01,4,34,2,Beta,0.23256260534398474,0.12321754539912913,-0.1093450599448556,250.0
A01,4,34,2,Gamma,0.35658694864299373,0.42337692713320857,0.06678997849021484,250.0
A01,4,35,2,Theta,0.29422138863980657,0.16412231995108195,-0.13009906868872462,250.0
A01,4,35,2,Alpha_Mu,0.4156952952968847,0.3733046816005742,-0.04239061369631053,250.0
A01,4,35,2,Beta,0.2147466316052799,0.28810562216999613,0.07335899056471623,250.0
A01,4,35,2,Gamma,0.2841081946673349,0.15823752102423763,-0.12587067364309726,250.0
A01,4,36,1,Theta,0.3525056010565641,0.4874247958737737,0.1349191948172096,250.0
A01,4,36,1,Alpha_Mu,0.24785444324023617,0.5004071780066967,0.25255273476646045,250.0
A01,4,36,1,Beta,0.19816863156943607,0.30475411010359615,0.10658547853416009,250.0
A01,4,36,1,Gamma,0.15453602395515958,0.25199017781969174,0.09745415386453216,250.0
A01,4,37,2,Theta,0.3263824463736337,0.16521559225318144,-0.16116685412045223,250.0
A01,4,37,2,Alpha_Mu,0.3985073818039138,0.5768012136311251,0.1782938318272113,250.0
A01,4,37,2,Beta,0.268335694120032,0.2940909683055168,0.02575527418548479,250.0
A01,4,37,2,Gamma,0.17549001537664172,0.36036488329408456,0.18487486791744284,250.0
A01,4,38,3,Theta,0.24642499707075757,0.3863227449682879,0.13989774789753032,250.0
A01,4,38,3,Alpha_Mu,0.4142333443407707,0.2948773838585334,-0.11935596048223729,250.0
A01,4,38,3,Beta,0.22071021714870767,0.2164648735071568,-0.0042453436415508805,250.0
A01,4,38,3,Gamma,0.22587034242719062,0.42439438579473865,0.19852404336754803,250.0
A01,4,39,2,Theta,0.6907973754873039,0.31490900951615686,-0.37588836597114705,250.0
A01,4,39,2,Alpha_Mu,0.23734016145223974,0.3918153339449712,0.15447517249273146,250.0
A01,4,39,2,Beta,0.16047410016106384,0.283565324198283,0.12309122403721917,250.0
A01,4,39,2,Gamma,0.27413412338572873,0.25024596692631296,-0.023888156459415777,250.0
A01,4,40,3,Theta,0.1271970218347994,0.49715639860638633,0.36995937677158697,250.0
A01,4,40,3,Alpha_Mu,0.3306920632301195,0.3378579278787752,0.0071658646486557065,250.0
A01,4,40,3,Beta,0.3855815251837619,0.08931645947159095,-0.2962650657121709,250.0
A01,4,40,3,Gamma,0.36756682458996653,0.07578970431075767,-0.2917771202792089,250.0
A01,4,41,3,Theta,0.4338042696646444,0.33291063608590843,-0.10089363357873599,250.0
A01,4,41,3,Alpha_Mu,0.1920254429727329,0.43291506029484805,0.24088961732211514,250.0
A01,4,41,3,Beta,0.1527191842646888,0.23713119165803792,0.08441200739334911,250.0
A01,4,41,3,Gamma,0.32294480051450336,0.20003414841062592,-0.12291065210387744,250.0
A01,4,42,4,Theta,0.19482041222609045,0.3067593626091808,0.11193895038309035,250.0
A01,4,42,4,Alpha_Mu,0.36760612389260167,0.167347155365086,-0.20025896852751568,250.0
A01,4,42,4,Beta,0.12252228565690945,0.25400368307025784,0.13148139741334838,250.0
A01,4,42,4,Gamma,0.2461242059843001,0.18447825136775967,-0.06164595461654043,250.0
A01,4,43,3,Theta,0.1672153528516336,0.5157563989449676,0.34854104609333403,250.0
A01,4,43,3,Alpha_Mu,0.30687015212553925,0.39049747788212474,0.08362732575658549,250.0
A01,4,43,3,Beta,0.16987012559682796,0.278471544403404,0.10860141880657603,250.0
A01,4,43,3,Gamma,0.32741346313916303,0.24449951415166504,-0.08291394898749799,250.0
A01,4,44,3,Theta,0.6453100758674325,0.38546940475410013,-0.25984067111333237,250.0
A01,4,44,3,Alpha_Mu,0.2991495669747935,0.24895361773306268,-0.05019594924173082,250.0
A01,4,44,3,Beta,0.2919358896451503,0.23344785956881361,-0.05848803007633671,250.0
A01,4,44,3,Gamma,0.12729080865767117,0.20841548911761715,0.08112468045994597,250.0
A01,4,45,4,Theta,0.20777323957926055,0.21825213387917783,0.010478894299917274,250.0
A01,4,45,4,Alpha_Mu,0.5433645126162964,0.3300092810225885,-0.2133552315937079,250.0
A01,4,45,4,Beta,0.2751389751451287,0.1757140562199453,-0.0994249189251834,250.0
A01,4,45,4,Gamma,0.24925835258721143,0.10210509758850747,-0.14715325499870396,250.0
A01,4,46,4,Theta,0.33619466155690436,0.2647572339868262,-0.07143742757007815,250.0
A01,4,46,4,Alpha_Mu,0.6254084532165518,0.35868008502054666,-0.26672836819600515,250.0
A01,4,46,4,Beta,0.17736445260875028,0.2195952895997982,0.04223083699104793,250.0
A01,4,46,4,Gamma,0.2809725826589094,0.2257366180986404,-0.055235964560268996,250.0
A01,4,47,4,Theta,0.5473376798245357,0.242300080741397,-0.30503759908313877,250.0
A01,4,47,4,Alpha_Mu,0.21566077143108173,0.5523235818162818,0.3366628103852001,250.0
A01,4,47,4,Beta,0.11593081333384869,0.36067454839260843,0.24474373505875974,250.0
A01,4,47,4,Gamma,0.25696750621000275,0.17694785771679483,-0.08001964849320792,250.0
A01,4,48,4,Theta,0.09737186754303076,0.2612558447629217,0.16388397721989093,250.0
A01,4,48,4,Alpha_Mu,0.29312880521130535,0.36436843129998675,0.0712396260886814,250.0
A01,4,48,4,Beta,0.3574299315857243,0.27530388695708025,-0.08212604462864403,250.0
A01,4,48,4,Gamma,0.34419069679953196,0.2898085408844611,-0.05438215591507084,250.0
A01,5,1,4,Theta,0.8076957646276554,0.12317698017270683,-0.6845187844549485,250.0
A01,5,1,4,Alpha_Mu,0.7455580843795957,0.4551503969499566,-0.29040768742963907,250.0
A01,5,1,4,Beta,0.41512375917758576,0.20533347608395328,-0.20979028309363248,250.0
A01,5,1,4,Gamma,0.687998021960002,0.5696539184359629,-0.11834410352403912,250.0
A01,5,2,3,Theta,0.5559645780979617,0.29293635864257084,-0.2630282194553909,250.0
A01,5,2,3,Alpha_Mu,0.40694948943505793,0.22263996985419082,-0.1843095195808671,250.0
A01,5,2,3,Beta,0.2558366119882543,0.39048411328766935,0.13464750129941505,250.0
A01,5,2,3,Gamma,0.2619609724475196,0.5127946323017581,0.25083365985423856,250.0
A01,5,3,2,Theta,0.1355683442362348,0.17433026434049934,0.03876192010426455,250.0
A01,5,3,2,Alpha_Mu,0.19522942154021353,0.4775914851318453,0.28236206359163174,250.0
A01,5,3,2,Beta,0.38402371102545196,0.324194130538691,-0.05982958048676096,250.0
A01,5,3,2,Gamma,0.6997739020944342,0.4535368690696296,-0.24623703302480465,250.0
A01,5,4,1,Theta,0.5152296686389398,0.34268083645753133,-0.17254883218140848,250.0
A01,5,4,1,Alpha_Mu,0.25590115703431326,0.3730890964763806,0.11718793944206735,250.0
A01,5,4,1,Beta,0.3793863760517212,0.28373608337974876,-0.09565029267197245,250.0
A01,5,4,1,Gamma,0.3998371961011705,0.2676954711985086,-0.1321417249026619,250.0
A01,5,5,1,Theta,0.29451491353933185,0.17041742998817563,-0.12409748355115621,250.0
A01,5,5,1,Alpha_Mu,0.2669733218597458,0.2161008574251664,-0.050872464434579406,250.0
A01,5,5,1,Beta,0.18322256505563073,0.2803530405814369,0.09713047552580617,250.0
A01,5,5,1,Gamma,0.18516031929590548,0.2646594877040143,0.07949916840810883,250.0
A01,5,6,2,Theta,0.445663189601541,0.29898330626060027,-0.14667988334094073,250.0
A01,5,6,2,Alpha_Mu,0.12668120645916503,0.6266559804957524,0.4999747740365874,250.0
A01,5,6,2,Beta,0.3019512091718991,0.1848593303080291,-0.11709187886387001,250.0
A01,5,6,2,Gamma,0.39038674033963805,0.25890174802416566,-0.1314849923154724,250.0
A01,5,7,3,Theta,0.18463946706828707,0.35921692772578456,0.1745774606574975,250.0
A01,5,7,3,Alpha_Mu,0.6414112207623035,0.32053081804996225,-0.32088040271234125,250.0
A01,5,7,3,Beta,0.34879713970175613,0.5846475961128211,0.235850456411065,250.0
A01,5,7,3,Gamma,0.40801717602177756,0.7616837635221412,0.3536665875003636,250.0
A01,5,8,4,Theta,0.41933263722353764,0.08439763106518498,-0.33493500615835264,250.0
A01,5,8,4,Alpha_Mu,0.30093394526827427,0.553798755863282,0.2528648105950077,250.0
A01,5,8,4,Beta,0.3014687797371985,0.5374013053810575,0.23593252564385897,250.0
A01,5,8,4,Gamma,0.5765762198329882,0.5861005521294907,0.009524332296502513,250.0
A01,5,9,2,Theta,0.3966453974170588,0.35935334397079766,-0.03729205344626113,250.0
A01,5,9,2,Alpha_Mu,0.2414806822036384,0.35173324312156,0.1102525609179216,250.0
A01,5,9,2,Beta,0.3768372284812508,0.40249367194133623,0.025656443460085443,250.0
A01,5,9,2,Gamma,0.5922141967148253,0.575275650837143,-0.016938545877682287,250.0
A01,5,10,3,Theta,0.16036895102441542,0.4123574006690181,0.25198844964460265,250.0
A01,5,10,3,Alpha_Mu,0.6616771759044033,0.3743109995687234,-0.28736617633567996,250.0
A01,5,10,3,Beta,0.39489114084966903,0.31243789093535596,-0.08245324991431308,250.0
A01,5,10,3,Gamma,0.29795121473261643,0.4632644652862909,0.16531325055367446,250.0
A01,5,11,1,Theta,0.1086826293726445,0.1401231004134509,0.03144047104080641,250.0
A01,5,11,1,Alpha_Mu,0.3857030212137377,0.5449452937558162,0.15924227254207857,250.0
A01,5,11,1,Beta,0.24295612155036864,0.3655639747325607,0.12260785318219206,250.0
A01,5,11,1,Gamma,0.4824691729701939,0.4301643130146932,-0.052304859955500715,250.0
A01,5,12,1,Theta,0.09845747381761864,0.35871044335017477,0.2602529695325561,250.0
A01,5,12,1,Alpha_Mu,0.37208633711104266,0.3057808542520239,-0.06630548285901877,250.0
A01,5,12,1,Beta,0.18940567863571853,0.4580903151874918,0.2686846365517733,250.0
A01,5,12,1,Gamma,0.29346468516992014,0.4304477587158856,0.13698307354596545,250.0
A01,5,13,1,Theta,0.5452145246864788,0.3303382510207015,-0.21487627366577727,250.0
A01,5,13,1,Alpha_Mu,0.22957693810778337,0.4619118565035151,0.2323349183957317,250.0
A01,5,13,1,Beta,0.27274042492916317,0.2971770683539526,0.024436643424789406,250.0
A01,5,13,1,Gamma,0.6288759427789979,0.5096961419832897,-0.11917980079570822,250.0
A01,5,14,4,Theta,0.3092671966367342,0.38746799257065045,0.07820079593391627,250.0
A01,5,14,4,Alpha_Mu,0.5747345061798826,0.4202291698305917,-0.15450533634929092,250.0
A01,5,14,4,Beta,0.17964047343400188,0.38986037618830477,0.21021990275430288,250.0
A01,5,14,4,Gamma,0.2065925517280324,0.5415484024959575,0.3349558507679251,250.0
A01,5,15,2,Theta,0.2745704838748329,0.25777615503538326,-0.016794328839449646,250.0
A01,5,15,2,Alpha_Mu,0.4826522763236189,0.14225236896189117,-0.34039990736172776,250.0
A01,5,15,2,Beta,0.3475443280791697,0.2592302179949789,-0.08831411008419077,250.0
A01,5,15,2,Gamma,0.26264883765689634,0.5887595045305531,0.3261106668736568,250.0
A01,5,16,2,Theta,0.3157389018964176,0.17845025168335613,-0.1372886502130615,250.0
A01,5,16,2,Alpha_Mu,0.501242844964139,0.23171226847048354,-0.2695305764936554,250.0
A01,5,16,2,Beta,0.3042600723356366,0.34717460069326533,0.04291452835762871,250.0
A01,5,16,2,Gamma,0.5621334155819576,0.48163880742044035,-0.08049460816151727,250.0
A01,5,17,1,Theta,0.4222241686164436,0.20410974822691821,-0.21811442038952536,250.0
A01,5,17,1,Alpha_Mu,0.2684042910177615,0.4003493670218775,0.13194507600411604,250.0
A01,5,17,1,Beta,0.3582977173815531,0.43265620225273393,0.07435848487118085,250.0
A01,5,17,1,Gamma,0.25043585615535763,0.6241623799478864,0.37372652379252874,250.0
A01,5,18,1,Theta,0.26602934686302027,0.3677241919855394,0.10169484512251914,250.0
A01,5,18,1,Alpha_Mu,0.25741164662529314,0.6271343385924771,0.369722691967184,250.0
A01,5,18,1,Beta,0.3882004614442689,0.5303171897450866,0.14211672830081767,250.0
A01,5,18,1,Gamma,0.2507849064402291,0.6294857104117461,0.37870080397151695,250.0
A01,5,19,3,Theta,0.20850067780680487,0.4766850052089967,0.26818432740219184,250.0
A01,5,19,3,Alpha_Mu,0.2537916050570099,0.16656490640893182,-0.08722669864807805,250.0
A01,5,19,3,Beta,0.19198021299816537,0.24048179200721442,0.048501579009049056,250.0
A01,5,19,3,Gamma,0.101398524614623,0.41528488713636086,0.31388636252173785,250.0
A01,5,20,1,Theta,0.31425611306543527,0.07088745591665306,-0.2433686571487822,250.0
A01,5,20,1,Alpha_Mu,0.26523186840894003,0.6847296395409106,0.41949777113197056,250.0
A01,5,20,1,Beta,0.4192355075595309,0.34035268726707163,-0.07888282029245924,250.0
A01,5,20,1,Gamma,0.595035350762888,0.45601310970563447,-0.13902224105725358,250.0
A01,5,21,2,Theta,0.2345099113581515,0.23687702328798924,0.0023671119298377397,250.0
A01,5,21,2,Alpha_Mu,0.24246454811487242,0.4062493231513237,0.1637847750364513,250.0
A01,5,21,2,Beta,0.45746536396816345,0.4894196773981077,0.03195431342994426,250.0
A01,5,21,2,Gamma,0.5250960447365289,0.7842269330410849,0.259130888304556,250.0
A01,5,22,4,Theta,0.2886317565952569,0.47849137687094523,0.1898596202756883,250.0
A01,5,22,4,Alpha_Mu,0.33198981112076315,0.40015619619407816,0.06816638507331502,250.0
A01,5,22,4,Beta,0.20578082185596544,0.2741441562128513,0.06836333435688588,250.0
A01,5,22,4,Gamma,0.26697701995517603,0.29006446732711527,0.02308744737193924,250.0
A01,5,23,4,Theta,0.41679502148871095,0.3618202928672335,-0.05497472862147745,250.0
A01,5,23,4,Alpha_Mu,0.36411110888840137,0.5060881406428844,0.14197703175448306,250.0
A01,5,23,4,Beta,0.26788043422046515,0.313483972087397,0.04560353786693183,250.0
A01,5,23,4,Gamma,0.14805025027610144,0.2430031163353758,0.09495286605927436,250.0
A01,5,24,3,Theta,0.35232025710357656,0.1538905785558767,-0.19842967854769986,250.0
A01,5,24,3,Alpha_Mu,0.4645749192929452,0.24026979448034766,-0.22430512481259754,250.0
A01,5,24,3,Beta,0.3349617766717073,0.2796138648389182,-0.05534791183278909,250.0
A01,5,24,3,Gamma,0.3697563077072214,0.42987405283090974,0.06011774512368834,250.0
A01,5,25,1,Theta,0.4693215634900718,0.26760780364582293,-0.20171375984424889,250.0
A01,5,25,1,Alpha_Mu,0.2262564536727854,0.4329835443013699,0.20672709062858452,250.0
A01,5,25,1,Beta,0.30802776811979216,0.3611727514507877,0.05314498333099554,250.0
A01,5,25,1,Gamma,0.3644394221319543,0.364394651836078,-4.477029587629522e-05,250.0
A01,5,26,4,Theta,0.092322222705762,0.39346925122853404,0.30114702852277203,250.0
A01,5,26,4,Alpha_Mu,0.4132115398256495,0.5738325881747011,0.16062104834905155,250.0
A01,5,26,4,Beta,0.19851882543138893,0.3851609793544423,0.1866421539230534,250.0
A01,5,26,4,Gamma,0.2086913024968665,0.5072389837490375,0.298547681252171,250.0
A01,5,27,4,Theta,0.4216612868174661,0.394269172503904,-0.027392114313562144,250.0
A01,5,27,4,Alpha_Mu,0.48368135046460675,0.5561699313163475,0.07248858085174076,250.0
A01,5,27,4,Beta,0.40616284686238696,0.3436540814936554,-0.06250876536873157,250.0
A01,5,27,4,Gamma,0.3266223374583193,0.3979826226584146,0.0713602852000953,250.0
A01,5,28,2,Theta,0.11926268705399222,0.37604105835370183,0.2567783712997096,250.0
A01,5,28,2,Alpha_Mu,0.4154775183422328,0.4892301099957524,0.0737525916535196,250.0
A01,5,28,2,Beta,0.23077876521399138,0.2477350320287926,0.016956266814801224,250.0
