Subject,Run,Trial,Onset,True_Class,Window_Index,Window_Start_s,Window_End_s,Overall_Central_R2,Theta_Central_R2,Alpha_Mu_Central_R2,Beta_Central_R2,Gamma_Central_R2
A01,3,2,2254,2,12,2.976,3.476,0.15844915598042647,0.15357258782035915,0.08093430765233026,0.17785349713521878,0.02233589352967169
A01,3,2,2254,2,13,3.224,3.724,0.16806125175727255,0.022588359161647364,0.1474485752190076,0.31397710233152154,0.3342843152753746
A01,3,2,2254,2,14,3.472,3.972,0.25630301845753994,0.013540528753553795,0.5425478807951799,0.36676198073883415,0.3787029334375918
A01,3,3,4172,2,0,0.0,0.5,0.09416464604560526,0.022181685490630043,0.5256799723175261,0.06429199127297269,0.0
A01,3,3,4172,2,1,0.248,0.748,0.2193971346000814,0.16666924182421988,0.43492166354233336,0.17755957676869677,0.0
A01,3,3,4172,2,2,0.496,0.996,0.30039726781342196,0.4162753615073534,0.4115946136435379,0.12785230543135326,0.04181452626191932
A01,3,3,4172,2,3,0.744,1.244,0.23503896017487141,0.3499881270002642,0.19755314418562422,0.22392797690063676,0.18650067254525848
A01,3,3,4172,2,4,0.992,1.492,0.11237588094490628,0.1462277917923187,0.18241543797742005,0.08242500866837887,0.2731748963203319
A01,3,3,4172,2,5,1.24,1.74,0.08424510696332947,0.08506962883037021,0.26401191693332304,0.0,0.18755990549748877
A01,3,3,4172,2,6,1.488,1.988,0.024189412562809234,0.1413745943722955,0.32254743407816727,0.0,0.059156127337057406
A01,3,3,4172,2,7,1.736,2.236,0.06250870651169285,0.07387720721150282,0.1482188228416938,0.021450727635763944,0.028502708781844625
A01,3,3,4172,2,8,1.984,2.484,0.10857789268691202,0.09743458730541468,0.187823320890548,0.10295766678346645,0.02201670827532733
A01,3,3,4172,2,9,2.232,2.732,0.1299721710194678,0.06832018065682109,0.31113478258659644,0.13729823045031692,0.07000214727731997
A01,3,3,4172,2,10,2.48,2.98,0.11657507336372809,0.0019073263735104953,0.12163562671189747,0.24642126820128046,0.0647440215718691
A01,3,3,4172,2,11,2.728,3.228,0.002007736423105747,0.0463518131189944,0.03921387316291271,0.040100602925104104,0.07032179718848676
A01,3,3,4172,2,12,2.976,3.476,0.19712163751769943,0.2596832856234658,0.480143649941337,0.12972202763488497,0.14970693765702775
A01,3,3,4172,2,13,3.224,3.724,0.23589932600034708,0.27496355288393637,0.23749943254053538,0.21317299713523058,0.4202562108120245
A01,3,3,4172,2,14,3.472,3.972,0.12064488166619358,0.2398274223672499,0.04934812880732126,0.2234786257919222,0.2601899530550565
A01,3,4,6124,1,0,0.0,0.5,0.031808146762525205,0.013130094036535882,0.017119408308118884,0.30723574659681036,0.13311782571762212
A01,3,4,6124,1,1,0.248,0.748,0.2519154571583124,0.3036608228138241,0.001119728368278101,0.36432095686967625,0.20886348719750733
A01,3,4,6124,1,2,0.496,0.996,0.5061792209397263,0.7329105444449644,0.23043730903914517,0.12681638798937753,0.12099189302450437
A01,3,4,6124,1,3,0.744,1.244,0.28147377924342065,0.5211143911721126,0.5090656268042062,0.2426018435585308,0.22490054497488002
A01,3,4,6124,1,4,0.992,1.492,0.2969199689643679,0.1625427511279689,0.5886622722070661,0.31121302473852375,0.10810719990417772
A01,3,4,6124,1,5,1.24,1.74,0.3072492824841171,0.14126797441597755,0.632427421348494,0.3095701576716548,0.06805940962825406
A01,3,4,6124,1,6,1.488,1.988,0.16951493224305234,0.062776509582305,0.4127005467018336,0.13317701999599924,0.2614546225803561
A01,3,4,6124,1,7,1.736,2.236,0.06389815916140987,0.00962744629360955,0.18133314123950148,0.1107584719205993,0.07840251385670456
A01,3,4,6124,1,8,1.984,2.484,0.1470479866549986,0.19065080454262873,0.422666478176179,0.13755556561493895,0.0
A01,3,4,6124,1,9,2.232,2.732,0.2864107273159108,0.22659362110640877,0.5317805580879235,0.22783517927830058,0.04719760221678931
A01,3,4,6124,1,10,2.48,2.98,0.33818023985790063,0.2761028712051355,0.6087505778347759,0.28507823440853214,0.43335320855711895
A01,3,4,6124,1,11,2.728,3.228,0.31261734737711755,0.24146083626398165,0.6187140360748743,0.27593370904021525,0.43005075241342705
A01,3,4,6124,1,12,2.976,3.476,0.2585900414763776,0.12223032432040427,0.42344141263645174,0.23269758026618778,0.16824332530863617
A01,3,4,6124,1,13,3.224,3.724,0.12545024790771658,0.0,0.25278715987785444,0.29941647599084115,0.018074704720271745
A01,3,4,6124,1,14,3.472,3.972,0.14049928752540178,0.0,0.23039485464705844,0.30446010773302,0.004919095354973765
A01,3,5,8132,2,0,0.0,0.5,0.2962365791902036,0.2408798648006441,0.4449804650023711,0.09561761156361662,0.031820298648676006
A01,3,5,8132,2,1,0.248,0.748,0.20877891251613148,0.09479152798316591,0.30584615557363826,0.035020765401274634,0.1773640259590275
A01,3,5,8132,2,2,0.496,0.996,0.16610355542929933,0.10102894492586433,0.19648029094374606,0.1151455651589492,0.3257536269232198
A01,3,5,8132,2,3,0.744,1.244,0.18167795512032114,0.2615010939456216,0.0030074668604462046,0.21458388472323423,0.19849177745242158
A01,3,5,8132,2,4,0.992,1.492,0.053354641196723396,0.15730317948568737,0.09322803040419593,0.059711293172091374,0.08407413752088418
A01,3,5,8132,2,5,1.24,1.74,0.061253510587991014,0.13903468116216486,0.2865174692955694,0.040286093339418114,0.030260245624366387
A01,3,5,8132,2,6,1.488,1.988,0.06185032881088141,0.274490548546649,0.20671667574705024,0.008153627869808206,0.04355896901296387
A01,3,5,8132,2,7,1.736,2.236,0.21697400676309803,0.20705454540947948,0.18695688469364544,0.0061520207556187145,0.3549180419984121
A01,3,5,8132,2,8,1.984,2.484,0.3507449908469925,0.3064709180242239,0.435700237108365,0.1339213355724506,0.12214208214523724
A01,3,5,8132,2,9,2.232,2.732,0.2062917849023389,0.21243031389655695,0.5046400471894188,0.08561507701750237,0.029885233833587908
A01,3,5,8132,2,10,2.48,2.98,0.0,0.0,0.2954180066881663,0.03381194926861475,0.2707694804977447
A01,3,5,8132,2,11,2.728,3.228,0.015132502776446939,0.0,0.1688790548109989,0.05807088505408188,0.32754438704012123
A01,3,5,8132,2,12,2.976,3.476,0.2501217892375233,0.17035167578771576,0.22226511164676266,0.25017065862755505,0.33790246706393795
A01,3,5,8132,2,13,3.224,3.724,0.2862592209789868,0.24436208915813568,0.47491738813864137,0.2529586465714783,0.12869912962248484
A01,3,5,8132,2,14,3.472,3.972,0.20491521309384148,0.10455867769828531,0.5379540093913313,0.18445678277389416,0.06377807530793898
A01,3,6,10243,1,0,0.0,0.5,0.0,0.052599574334541925,0.0,0.028851740589082957,0.08085681946889718
A01,3,6,10243,1,1,0.248,0.748,0.15789415206718319,0.013716407676743425,0.4675411299958214,0.0,0.03138387122979612
A01,3,6,10243,1,2,0.496,0.996,0.17904558331481463,0.006758699428737651,0.5226920618510685,0.004500278899430642,0.006639977868844896
A01,3,6,10243,1,3,0.744,1.244,0.0697727044979863,0.05141998444316487,0.06497266800990253,0.23094224402947086,0.24686328311777345
A01,3,6,10243,1,4,0.992,1.492,0.2900156774997019,0.36896710527439,0.39087877805589777,0.26591095444937596,0.23765958994791583
A01,3,6,10243,1,5,1.24,1.74,0.3149619825073783,0.3320010255691894,0.5574296449093388,0.24935613491366285,0.15764802995187832
A01,3,6,10243,1,6,1.488,1.988,0.25522787106343925,0.2293896792067168,0.5961103639790107,0.04212601274811518,0.08089180547496469
A01,3,6,10243,1,7,1.736,2.236,0.23339884631599064,0.3276161134471005,0.4300658144159178,0.03751969389464609,0.02223291549111566
A01,3,6,10243,1,8,1.984,2.484,0.2287315631209154,0.31379905232696415,0.09427084546189028,0.2585196055445339,0.027524678137753007
A01,3,6,10243,1,9,2.232,2.732,0.08659960083409138,0.1790484063200489,0.07617431714862401,0.04209645791466262,0.24226702801443104
A01,3,6,10243,1,10,2.48,2.98,0.0891655570490407,0.35105716469772547,0.4815699792785559,0.0,0.018536940040660706
A01,3,6,10243,1,11,2.728,3.228,0.13818515795223396,0.19101680600378051,0.5098198046660575,0.016046543979958115,0.0
A01,3,6,10243,1,12,2.976,3.476,0.14241320507065916,0.014270182735010493,0.46648887277779555,0.09810296955153856,0.07038357829742234
A01,3,6,10243,1,13,3.224,3.724,0.187111578593318,0.024609288715954532,0.4511218138827894,0.3215405452755936,0.2151751978100987
A01,3,6,10243,1,14,3.472,3.972,0.3953526088845691,0.0817377380836516,0.5230920257028687,0.48898359575824124,0.20466201744316015
A01,3,7,12160,2,0,0.0,0.5,0.1301234646223065,0.03493255707607433,0.29243263420746085,0.3188093708487229,0.0
A01,3,7,12160,2,1,0.248,0.748,0.308917300973912,0.3112549791280221,0.455280623824282,0.2306664872643662,0.06472400001163611
A01,3,7,12160,2,2,0.496,0.996,0.2178003724066277,0.2591312069762848,0.10992423800006952,0.31841369603285774,0.20381875892037632
A01,3,7,12160,2,3,0.744,1.244,0.3444166277747288,0.5504024477248658,0.21070175940662075,0.3409674046023868,0.3159773133309076
A01,3,7,12160,2,4,0.992,1.492,0.4148511783985894,0.7714371315843412,0.41679140801199505,0.17002602739928843,0.24789407811377343
A01,3,7,12160,2,5,1.24,1.74,0.2241229942986476,0.5815872238689982,0.3220227949650634,0.07160524747339005,0.1492185720566575
A01,3,7,12160,2,6,1.488,1.988,0.05355767085999182,0.060508856702360024,0.02057953304263162,0.09240847666528243,0.15612881734205958
A01,3,7,12160,2,7,1.736,2.236,0.013319448240765601,0.06548747959211887,0.019728569571689607,0.0029995256003770843,0.0006588885464738903
A01,3,7,12160,2,8,1.984,2.484,0.18937637964676166,0.22508617502155887,0.3105456529213312,0.07290730035570803,0.0
A01,3,7,12160,2,9,2.232,2.732,0.33221392132104566,0.3186447531889808,0.5177689885993538,0.10490520886794119,0.20505926915287795
A01,3,7,12160,2,10,2.48,2.98,0.19532281713313074,0.35566151845432614,0.248472330116884,0.16886403051590212,0.08232611991556298
A01,3,7,12160,2,11,2.728,3.228,0.13503329531921918,0.02545686069456532,0.23463846059751173,0.11866029356213573,0.022473535387532686
A01,3,7,12160,2,12,2.976,3.476,0.13718493400675452,0.07081543857462158,0.2867619460850107,0.13620381552788294,0.1559459496088554
A01,3,7,12160,2,13,3.224,3.724,0.17023738157960583,0.15453301368829625,0.43461839037954314,0.26747501381251376,0.29961492288803654
A01,3,7,12160,2,14,3.472,3.972,0.26129108894757386,0.3430109024917641,0.390148380037389,0.38132768764886876,0.03256848049597551
A01,3,8,14210,3,0,0.0,0.5,0.2205043575100266,0.42305482474704476,0.26413714421670803,0.21263353613040784,0.2067242429278265
A01,3,8,14210,3,1,0.248,0.748,0.06739225828499891,0.04529097057720994,0.17687912050442642,0.1587483254636332,0.08350678673431171
A01,3,8,14210,3,2,0.496,0.996,0.13691714931089013,0.08680814597192851,0.3186779368567156,0.08159800267662633,0.35132856049278577
A01,3,8,14210,3,3,0.744,1.244,0.27197223006242394,0.3345718482319154,0.40435299547646913,0.20893116653105248,0.4252698307402804
A01,3,8,14210,3,4,0.992,1.492,0.27870322200446074,0.27914814933605353,0.3085222582944511,0.38660730205813987,0.07430722580384004
A01,3,8,14210,3,5,1.24,1.74,0.1378670730352086,0.05773209328997816,0.16805325300236423,0.31198945144698154,0.024552421672623663
A01,3,8,14210,3,6,1.488,1.988,0.14280847892397472,0.10631896974124554,0.37013595675553407,0.040568627498993225,0.14160470029606215
A01,3,8,14210,3,7,1.736,2.236,0.14419107747977375,0.14894733146468925,0.32900148339457874,0.1166264007758769,0.33031941136848936
A01,3,8,14210,3,8,1.984,2.484,0.22588911165617856,0.11194654148413509,0.3731326039020704,0.2520065497706577,0.4627508949719843
A01,3,8,14210,3,9,2.232,2.732,0.27919567283862795,0.09352268418687028,0.5377069081166861,0.24844883477629662,0.38507937729091946
A01,3,8,14210,3,10,2.48,2.98,0.2009577371971298,0.040834511522587845,0.40794745527959025,0.18851266229599922,0.2532605447079221
A01,3,8,14210,3,11,2.728,3.228,0.24042317895428614,0.24447582311810873,0.2745582994789045,0.23557065562847848,0.2049290723427061
A01,3,8,14210,3,12,2.976,3.476,0.2313727632898296,0.25944299536157944,0.20959978731001952,0.2983807074864174,0.3545350099784006
A01,3,8,14210,3,13,3.224,3.724,0.17251751563502873,0.0753228541395461,0.21554916800342813,0.34085751435529393,0.3272607747779926
A01,3,8,14210,3,14,3.472,3.972,0.34261360299491955,0.16004754127519819,0.055999434276920966,0.42734797010943926,0.22908060361802662
A01,3,9,16141,2,0,0.0,0.5,0.1577141286115593,0.36986741077131047,0.09522717722542214,0.0,0.0
A01,3,9,16141,2,1,0.248,0.748,0.19140056822436297,0.35579929979458463,0.001848829915987877,0.1726498894892365,0.0010096977636993973
A01,3,9,16141,2,2,0.496,0.996,0.1400902272484516,0.16590696271893032,0.00015956831975326238,0.19041367324385233,0.043125800246218184
A01,3,9,16141,2,3,0.744,1.244,0.03209710987604664,0.14729153512391926,0.0,0.13143316227739013,0.10425120877528193
A01,3,9,16141,2,4,0.992,1.492,0.10290616112804297,0.33862507145954923,0.0,0.3934621407068822,0.07468762761150076
A01,3,9,16141,2,5,1.24,1.74,0.1897677815614399,0.27460024307233366,0.37873594917909276,0.24296970581104768,0.06752146188052185
A01,3,9,16141,2,6,1.488,1.988,0.16689549634255504,0.22808069237960651,0.5073025166908859,0.05796733255491947,0.10669351023778537
A01,3,9,16141,2,7,1.736,2.236,0.01060010559783832,0.0,0.34016725382184887,0.0,0.25584799675267195
A01,3,9,16141,2,8,1.984,2.484,0.0055206503868159605,0.0,0.39932362446384423,0.043771179528887476,0.059293387889617195
A01,3,9,16141,2,9,2.232,2.732,0.2192321042521718,0.10463125649864498,0.4740809012283273,0.2236007029606172,0.05759070608098937
A01,3,9,16141,2,10,2.48,2.98,0.2051755687202889,0.0526571508270797,0.07254482272177172,0.36086658897952395,0.2228033999504143
A01,3,9,16141,2,11,2.728,3.228,0.1398433421468242,0.024194314717984517,0.12270664406551977,0.13943040735031495,0.20080584052967332
A01,3,9,16141,2,12,2.976,3.476,0.10070848798968356,0.045007785183223695,0.3071610014529841,0.05218874687693399,0.2977281317975483
A01,3,9,16141,2,13,3.224,3.724,0.16514171868884603,0.04086702788284559,0.10261120551195457,0.3593658709760702,0.3013100801938369
A01,3,9,16141,2,14,3.472,3.972,0.19600066820101597,0.03757407240872246,0.1507391767034631,0.3088100251282539,0.25357656267208134
A01,3,10,18139,4,0,0.0,0.5,0.28724881210606173,0.3538129381531992,0.44400733787173224,0.12379137821892823,0.009460118100664494
A01,3,10,18139,4,1,0.248,0.748,0.3296680258884676,0.36266319188204843,0.5450583491398985,0.15611674567935743,0.1027948845009873
A01,3,10,18139,4,2,0.496,0.996,0.24026003438604868,0.2939121256411562,0.531080390455391,0.22723098582179274,0.02186105022031407
A01,3,10,18139,4,3,0.744,1.244,0.14217243213774305,0.15085860624971922,0.29487657972539655,0.3162002344530645,0.0
A01,3,10,18139,4,4,0.992,1.492,0.16538020625811356,0.16476778185022217,0.20213289673143464,0.1375424584152253,0.32159898422283983
A01,3,10,18139,4,5,1.24,1.74,0.12301383343120277,0.19250795354712252,0.11533082300420841,0.1126915700773121,0.41078348680289967
A01,3,10,18139,4,6,1.488,1.988,0.05654714238201689,0.0,0.07687544340192409,0.16014529924305185,0.36132057794579914
A01,3,10,18139,4,7,1.736,2.236,0.10736239775251309,0.09010688235169118,0.2586022721517382,0.0056191299386744486,0.5209738111960455
A01,3,10,18139,4,8,1.984,2.484,0.24696851044253146,0.19557498152776098,0.29078749258108355,0.19731457547015965,0.46741756546395613
A01,3,10,18139,4,9,2.232,2.732,0.3555034054331151,0.20894477139356857,0.29632205344426443,0.46841280880298125,0.025473403943921613
A01,3,10,18139,4,10,2.48,2.98,0.2751958205876667,0.27041080549827406,0.3143132211263796,0.32895585001534483,0.09774652989725538
A01,3,10,18139,4,11,2.728,3.228,0.20503539677963886,0.07708373443896174,0.3308396180344549,0.239019361881146,0.34161882364618845
A01,3,10,18139,4,12,2.976,3.476,0.07788921143719954,0.007100771858599871,0.27416837488817836,0.06991405501953092,0.4219658261555165
A01,3,10,18139,4,13,3.224,3.724,0.042420508170164024,0.0,0.23513224889345688,0.07157745170454947,0.2112302475364
A01,3,10,18139,4,14,3.472,3.972,0.08874586296106658,0.050375643883716736,0.2547397320897837,0.07967642541240395,0.21825834043060094
A01,3,11,20045,1,0,0.0,0.5,0.033687416601753686,0.0,0.04633160816103843,0.25162759176247257,0.1794305324950349
A01,3,11,20045,1,1,0.248,0.748,0.00721808087154555,0.0,0.004965241367198321,0.1835011868946914,0.10843959500527157
A01,3,11,20045,1,2,0.496,0.996,0.06508533896605159,0.0,0.13233436400109463,0.3339213252008673,0.1043633664618883
A01,3,11,20045,1,3,0.744,1.244,0.1520188739369937,6.330121239403066e-05,0.4013464988665505,0.17445775588066173,0.2298251111442436
A01,3,11,20045,1,4,0.992,1.492,0.13134697873611786,0.09213761967056533,0.4029067817681649,0.013966020463020598,0.16583174831802489
A01,3,11,20045,1,5,1.24,1.74,0.12648321818462735,0.07240004564971704,0.17865386274382264,0.23050697376062537,0.02268074186044936
A01,3,11,20045,1,6,1.488,1.988,0.2875215536082436,0.3333970535794973,0.22344072083725988,0.28033307925774,0.1332354623518543
A01,3,11,20045,1,7,1.736,2.236,0.3526278496854382,0.3984569248532827,0.31174901988594733,0.2562513035069009,0.1821586395182382
A01,3,11,20045,1,8,1.984,2.484,0.035006129146365264,0.044575965924489425,0.04411528559661028,0.1358972825833674,0.4319344988644672
A01,3,11,20045,1,9,2.232,2.732,0.017568300545738547,0.014333801610851373,0.07985036113737105,0.07405007541557343,0.4634736476709273
A01,3,11,20045,1,10,2.48,2.98,0.11506784013187198,0.01327936687470001,0.39735897144312554,0.11219164275879336,0.19585992740695263
A01,3,11,20045,1,11,2.728,3.228,0.0,0.0,0.38636468036512106,0.0008206009095905266,0.07617139081863776
A01,3,11,20045,1,12,2.976,3.476,0.20897246020313567,0.14739706773112202,0.12166024204254682,0.35401416888031834,0.050692148677941265
A01,3,11,20045,1,13,3.224,3.724,0.3511482281448525,0.29737269241571834,0.1989525769689339,0.449615132957973,0.05317213444943236
A01,3,11,20045,1,14,3.472,3.972,0.2673067808962607,0.3001951680566595,0.29297633585152355,0.2860369361095825,0.246858636187748
A01,3,12,21940,3,0,0.0,0.5,0.23426394175444187,0.22936012274361822,0.046488302266852743,0.18161551530808437,0.33903345668376833
A01,3,12,21940,3,1,0.248,0.748,0.08874507900487702,0.03923288002716722,0.362170924110849,0.19532066496860262,0.5272164405869699
A01,3,12,21940,3,2,0.496,0.996,0.2018174247085609,0.07993210463379943,0.13301228702958143,0.3231664012222647,0.31493299801814345
A01,3,12,21940,3,3,0.744,1.244,0.19379048666976426,0.11998327810883859,0.18030382973026776,0.3449173016720666,0.09543339830617746
A01,3,12,21940,3,4,0.992,1.492,0.23499171471019079,0.06992301873868778,0.31564044888952275,0.30088863018986006,0.2026391474731509
A01,3,12,21940,3,5,1.24,1.74,0.20261613951533128,0.24438563043725844,0.20538710933288845,0.07975672069333954,0.19230822760161775
A01,3,12,21940,3,6,1.488,1.988,0.2125360431399854,0.30336887274423924,0.053851383367883185,0.0,0.3364919238041567
A01,3,12,21940,3,7,1.736,2.236,0.22736333924419153,0.25987977153783864,0.011888423171706417,0.25061066033772467,0.2685985109995535
A01,3,12,21940,3,8,1.984,2.484,0.1269045510881179,0.12731972287885504,0.0,0.2647114916775983,0.21166384007065794
A01,3,12,21940,3,9,2.232,2.732,0.16115168377183098,0.0,0.0,0.43549508003128157,0.22553083552627573
A01,3,12,21940,3,10,2.48,2.98,0.21197252337331104,0.0,0.20245961103075688,0.46250683821694094,0.12052755815672193
A01,3,12,21940,3,11,2.728,3.228,0.28809551789031473,0.17361775263655235,0.1988219402832986,0.4161420869376117,0.14878191495011112
A01,3,12,21940,3,12,2.976,3.476,0.19331991103621274,0.3307099615598038,0.07552420581330063,0.3489004340577758,0.236557521781563
A01,3,12,21940,3,13,3.224,3.724,0.13066234462289325,0.11687426396536248,0.10643788773772898,0.2992042060006913,0.44456144900236827
A01,3,12,21940,3,14,3.472,3.972,0.21385074157277975,0.016730884743505876,0.219737925969971,0.3018917986010231,0.5203490329127675
A01,3,13,23912,2,0,0.0,0.5,0.08897409572429646,0.16657734828624943,0.026904240733925913,0.03200347494997546,0.2242635744551449
A01,3,13,23912,2,1,0.248,0.748,0.04513498257730091,0.253082467964499,0.02902627815536331,0.04897807149762122,0.12720411111553184
A01,3,13,23912,2,2,0.496,0.996,0.29666430905507885,0.4790727051154712,0.3918846069547691,0.13349806665497305,0.0038160129938691967
A01,3,13,23912,2,3,0.744,1.244,0.3607899300630833,0.35600819283233825,0.4628196840240707,0.3315556344970914,0.09199060221484598
A01,3,13,23912,2,4,0.992,1.492,0.23037937863392569,0.3757147864875332,0.0724923959811075,0.2559397370304999,0.21256186162522764
A01,3,13,23912,2,5,1.24,1.74,0.22283907052542787,0.40589700837009474,0.0120033231347262,0.21644727977409658,0.32405194694897965
A01,3,13,23912,2,6,1.488,1.988,0.2691089443395501,0.21068702572323897,0.2683932989239203,0.28934144278581236,0.18665420986591635
A01,3,13,23912,2,7,1.736,2.236,0.19497840546046957,0.12798919034422304,0.3513735408872764,0.3507878115262651,0.11383351822718378
A01,3,13,23912,2,8,1.984,2.484,0.1317562984079594,0.07784652513739883,0.14384341270930756,0.3872540428140085,0.31334359254273825
A01,3,13,23912,2,9,2.232,2.732,0.1523978244073894,0.05746824386559969,0.22390828996174347,0.29868289876595183,0.40084647128012424
A01,3,13,23912,2,10,2.48,2.98,0.2810143091014442,0.08226910701005284,0.3678107990876434,0.4551823666502039,0.46348978525684487
A01,3,13,23912,2,11,2.728,3.228,0.3791310098701693,0.15791967047043093,0.6128995870410879,0.3567015388017322,0.36986079667415206
A01,3,13,23912,2,12,2.976,3.476,0.3461159810673948,0.1477322076327929,0.6179051264938005,0.3179134919171846,0.1733423569023753
A01,3,13,23912,2,13,3.224,3.724,0.19218915135243592,0.1207746710141376,0.20742011355548712,0.3361857665507736,0.10535426100653204
A01,3,13,23912,2,14,3.472,3.972,0.1618995325001999,0.07676685317582287,0.22694257871339213,0.2341842522657367,0.21704420485112447
A01,3,14,25856,1,0,0.0,0.5,0.329724839000641,0.2680466334619264,0.34884787724829674,0.3960961487868045,0.09153597612933875
A01,3,14,25856,1,1,0.248,0.748,0.032802806086473124,0.010164667470901992,0.021279741127251364,0.0876709757093761,0.343725167648123
A01,3,14,25856,1,2,0.496,0.996,0.015777071302529238,0.0,0.0,0.2167697073187092,0.31466373470322145
A01,3,14,25856,1,3,0.744,1.244,0.17332315667783174,0.3418182820922587,0.06885133979840821,0.28608238751934106,0.22041787504087518
A01,3,14,25856,1,4,0.992,1.492,0.3922816325373971,0.576768474924552,0.4039569485810616,0.3695445113051976,0.3743278651100467
A01,3,14,25856,1,5,1.24,1.74,0.34643597516403485,0.38612696208272596,0.34352028858428263,0.44609414249866625,0.41820420763208255
A01,3,14,25856,1,6,1.488,1.988,0.20747301516593217,0.33914908340918065,0.27101933781103,0.15667138519581497,0.4518753097385642
A01,3,14,25856,1,7,1.736,2.236,0.2798645941647563,0.4319542986989951,0.30109738966782745,0.12209181877547305,0.3719909128834425
A01,3,14,25856,1,8,1.984,2.484,0.34384632696042966,0.27725283652015226,0.4391883302561551,0.26204152699467714,0.4561278039336523
A01,3,14,25856,1,9,2.232,2.732,0.28791321582383345,0.0768341123840145,0.44629536766753397,0.24878275082854748,0.558103897522353
A01,3,14,25856,1,10,2.48,2.98,0.1488270986470118,0.08327690600265068,0.29533303777513614,0.2158544985661593,0.549996173261806
A01,3,14,25856,1,11,2.728,3.228,0.25578220551937664,0.13549974414512703,0.38186527189185654,0.24529914421646856,0.41464315157072945
A01,3,14,25856,1,12,2.976,3.476,0.29676386951585476,0.062032225683290955,0.4318824173586023,0.3955385681090751,0.49180026848121877
A01,3,14,25856,1,13,3.224,3.724,0.320372404351078,0.07445584920119441,0.6057143827346586,0.4242676306832235,0.46567336513924407
