Subject,Condition,EEG_Channel_Index,Band,EOG_Left_Beta,EOG_Central_Beta,EOG_Right_Beta,Intercept
A01,Theta_Clean,10,4.0-8.0Hz,0.3167277016385573,0.1603704350100471,0.3871050721585507,-0.0074837742028562
A01,Theta_Clean,11,4.0-8.0Hz,0.2490687210697186,0.139882233625276,0.4374177086950461,-0.0070375292931452
A01,Theta_Clean,12,4.0-8.0Hz,0.1769408257776044,0.1089551018062994,0.5140391637452282,0.000802484481902
A01,Theta_Clean,13,4.0-8.0Hz,0.203609350852755,0.1198628519730036,0.1219062110057053,-0.0072126633658542
A01,Theta_Clean,14,4.0-8.0Hz,0.2272745856682844,0.1281826885948697,0.2011130622898103,-0.0118075685908612
A01,Theta_Clean,15,4.0-8.0Hz,0.2194654404461586,0.1233257255274546,0.2606557354834846,-0.017714513165086
A01,Theta_Clean,16,4.0-8.0Hz,0.1977135563209948,0.1231377138542648,0.312964946084091,-0.0115045584757472
A01,Theta_Clean,17,4.0-8.0Hz,0.1491320889693196,0.1128466529556377,0.3510814634849579,-0.0058206941594463
A01,Theta_Clean,18,4.0-8.0Hz,0.0779119560473649,0.1025613142763498,0.1331147616578478,-0.0107024465305258
A01,Theta_Clean,19,4.0-8.0Hz,0.0967681106884822,0.1026221569856563,0.1922786388730496,-0.0135703552975475
A01,Theta_Clean,20,4.0-8.0Hz,0.0692066751802926,0.1017933071144522,0.2216438803158677,-0.0078623262061547
A01,Theta_Clean,21,4.0-8.0Hz,-0.0341736039004324,0.0904323157083403,0.1164929532867545,-0.0067690900782445
A01,Alpha_Mu_Clean,0,8.0-13.0Hz,0.3665386353757891,0.4896849159498623,0.352242866969127,-0.0107032136429717
A01,Alpha_Mu_Clean,1,8.0-13.0Hz,0.5750135011291287,0.2991715177824883,0.2197509702590936,-0.0133731130914683
A01,Alpha_Mu_Clean,2,8.0-13.0Hz,0.4801108124175132,0.359987724058101,0.3104864021973739,-0.014230614111919
A01,Alpha_Mu_Clean,3,8.0-13.0Hz,0.4052685954844551,0.391661463595235,0.3940425002598302,-0.0161499480241869
A01,Alpha_Mu_Clean,4,8.0-13.0Hz,0.3149810025579626,0.3652582246528126,0.464422825621278,-0.0148838855295961
A01,Alpha_Mu_Clean,5,8.0-13.0Hz,0.2289543137579158,0.3117417749930494,0.5611895336561419,-0.0144720817171802
A01,Alpha_Mu_Clean,6,8.0-13.0Hz,0.5162121769084028,0.0628256711013212,0.0679809559261305,-0.0089880133393708
A01,Alpha_Mu_Clean,7,8.0-13.0Hz,0.4566977820259212,0.1536602208870243,0.1642650193290259,-0.0131413194752326
A01,Alpha_Mu_Clean,8,8.0-13.0Hz,0.4224677576691399,0.2337209011842848,0.2890138084014859,-0.0151187272152544
A01,Alpha_Mu_Clean,9,8.0-13.0Hz,0.4004921389998124,0.264699029669493,0.3965277027776448,-0.0174120481895894
A01,Alpha_Mu_Clean,10,8.0-13.0Hz,0.2861741590202217,0.2504650649921218,0.4835999699082953,-0.0156908186855762
A01,Alpha_Mu_Clean,11,8.0-13.0Hz,0.1752652425407284,0.169538888920901,0.5902347663699271,-0.0150618575864628
A01,Alpha_Mu_Clean,12,8.0-13.0Hz,0.0964634101611929,0.083514360624719,0.6956487031750516,-0.0104797904275436
A01,Alpha_Mu_Clean,13,8.0-13.0Hz,0.2761723549758767,0.0696366634795751,0.1268436183738517,-0.0111686576406294
A01,Alpha_Mu_Clean,14,8.0-13.0Hz,0.2955497327084181,0.1277189874312349,0.2555838969213966,-0.0136158632264767
A01,Alpha_Mu_Clean,15,8.0-13.0Hz,0.2835376230505904,0.1396386820568296,0.369876412892033,-0.0150059653330101
A01,Alpha_Mu_Clean,16,8.0-13.0Hz,0.1980335889885427,0.1305422451471972,0.4771871242230291,-0.0140543665241137
A01,Alpha_Mu_Clean,17,8.0-13.0Hz,0.1001835599307668,0.0752879367569355,0.5752486563572827,-0.0131577560235543
A01,Alpha_Mu_Clean,18,8.0-13.0Hz,0.14284117789122,0.0545102985884381,0.2014808918541398,-0.0097057414764056
A01,Alpha_Mu_Clean,19,8.0-13.0Hz,0.1453306977055944,0.0656475240849715,0.3269851964307507,-0.0108239552946946
A01,Alpha_Mu_Clean,20,8.0-13.0Hz,0.0840044155783173,0.0486304089979723,0.4205626507247464,-0.0109780124351499
A01,Alpha_Mu_Clean,21,8.0-13.0Hz,0.0108683000439475,0.031808723043825,0.2582978903938278,-0.0086626012904139
A01,Beta_Clean,0,13.0-30.0Hz,0.0949131567563119,0.5963795541287261,0.0998268224053777,0.001372392453343
A01,Beta_Clean,1,13.0-30.0Hz,0.2286524976558661,0.4459071646257788,0.0485608828079712,0.0013220130586487
A01,Beta_Clean,2,13.0-30.0Hz,0.1527742831558102,0.5077412517898096,0.0763833713849631,0.0014744928972558
A01,Beta_Clean,3,13.0-30.0Hz,0.1095933116051436,0.540539841333709,0.0940698616913842,0.0007057024392209
A01,Beta_Clean,4,13.0-30.0Hz,0.0723093906899471,0.5015043454955703,0.1593642935919366,0.0010897170686924
A01,Beta_Clean,5,13.0-30.0Hz,0.0489466411136735,0.4434579873191271,0.2362817782270916,0.0008841064498309
A01,Beta_Clean,6,13.0-30.0Hz,0.307712553473373,0.2140943167384112,0.0305830367752025,0.0011644970781368
A01,Beta_Clean,7,13.0-30.0Hz,0.2273715229078743,0.3123453871402256,0.0620149436948957,0.0008337013327902
A01,Beta_Clean,8,13.0-30.0Hz,0.1618934559599418,0.4007627767583065,0.0866736965279039,0.001031434929717
A01,Beta_Clean,9,13.0-30.0Hz,0.126162595451292,0.4363649890432963,0.1262684213014451,0.0007120826311626
A01,Beta_Clean,10,13.0-30.0Hz,0.0776111684949304,0.4053972135934836,0.1829509563662679,0.0013536689073787
A01,Beta_Clean,11,13.0-30.0Hz,0.0545845154458338,0.3173552524853198,0.2686550933335247,0.0013036866260318
A01,Beta_Clean,12,13.0-30.0Hz,0.0347500886648267,0.2406704686872576,0.3629109421751323,0.0017010841673433
A01,Beta_Clean,13,13.0-30.0Hz,0.1950291288993774,0.2088393659772363,0.0755081521561448,-0.0001920777601107
A01,Beta_Clean,14,13.0-30.0Hz,0.1495218471109949,0.2772657533238245,0.1214500071046738,0.0005881530585973
A01,Beta_Clean,15,13.0-30.0Hz,0.1236239309944972,0.3119995096571285,0.1393176643601268,0.0006734970644743
A01,Beta_Clean,16,13.0-30.0Hz,0.0858745310211966,0.2654580165307218,0.2458278196254709,0.0015607486736451
A01,Beta_Clean,17,13.0-30.0Hz,0.0582289873294625,0.2000904800175245,0.3152407240911216,0.0017451095855823
A01,Beta_Clean,18,13.0-30.0Hz,0.1368778537041762,0.1581323897476302,0.153430325418228,6.444910375982573e-05
A01,Beta_Clean,19,13.0-30.0Hz,0.1148486206318538,0.1856959094699909,0.1966974804142695,0.0006428409096717
A01,Beta_Clean,20,13.0-30.0Hz,0.0884277208751018,0.157289364221494,0.2421895490080577,0.0012408247255325
A01,Beta_Clean,21,13.0-30.0Hz,0.0949466868424935,0.1025260701621799,0.195755522012146,-0.0003472950207028
A01,Gamma_Clean,0,30.0-38.0Hz,0.1125894803752213,0.4378803221189926,0.127778739223586,0.0002336205010666
A01,Gamma_Clean,1,30.0-38.0Hz,0.1855621637290815,0.3300313644961658,0.0986926000744512,0.0001507109689075
A01,Gamma_Clean,2,30.0-38.0Hz,0.1422948940915844,0.3639835282550903,0.1063421746558778,0.0001003813686619
A01,Gamma_Clean,3,30.0-38.0Hz,0.11781886689018,0.3726667054991046,0.1306047018583515,8.23840638761621e-05
A01,Gamma_Clean,4,30.0-38.0Hz,0.0965545900714258,0.3625363503380673,0.1570121330159974,0.0002063396280564
A01,Gamma_Clean,5,30.0-38.0Hz,0.0949127848357772,0.3287727274986176,0.203600865629671,0.0003537516887905
A01,Gamma_Clean,6,30.0-38.0Hz,0.2300042672785775,0.2482721775792363,0.0835346178868102,0.0002441512379869
A01,Gamma_Clean,7,30.0-38.0Hz,0.1783980107647527,0.2721497801594965,0.1065593045178493,6.09312295951664e-05
A01,Gamma_Clean,8,30.0-38.0Hz,0.1408923481968226,0.3021054233218862,0.1148352515255585,9.405799675962488e-06
A01,Gamma_Clean,9,30.0-38.0Hz,0.1215955446393485,0.3086576445007571,0.1375749165709907,-2.2437908202250403e-06
A01,Gamma_Clean,10,30.0-38.0Hz,0.0972380637360495,0.3021473139575781,0.1617840998592994,0.0001972980047996
A01,Gamma_Clean,11,30.0-38.0Hz,0.0915636490966644,0.2731721240289821,0.2058192296170365,0.0003492993920176
A01,Gamma_Clean,12,30.0-38.0Hz,0.0708406812030945,0.261979928675364,0.2647928657754746,0.0006345113565346
A01,Gamma_Clean,13,30.0-38.0Hz,0.159127179515279,0.2356053758159119,0.1167230162093826,1.4310807407667269e-05
A01,Gamma_Clean,14,30.0-38.0Hz,0.1305117709184688,0.2502202125312716,0.125293190393297,-1.1646147950803593e-05
A01,Gamma_Clean,15,30.0-38.0Hz,0.1173411879987907,0.2447279974303089,0.1415294750907802,1.5465129706851005e-05
A01,Gamma_Clean,16,30.0-38.0Hz,0.0995243397206676,0.243024088303083,0.1681170770326179,0.0001485998422286
A01,Gamma_Clean,17,30.0-38.0Hz,0.0859003494856713,0.2351914275842144,0.1983124005032406,0.0002438604521952
A01,Gamma_Clean,18,30.0-38.0Hz,0.1224367943654418,0.1977040154688017,0.1364708479823275,2.1845210532138552e-05
A01,Gamma_Clean,19,30.0-38.0Hz,0.1115325775737357,0.2033745215606127,0.1461787117401198,2.4392708680220125e-05
A01,Gamma_Clean,20,30.0-38.0Hz,0.1031975599629927,0.1911884959197119,0.1600292384224564,6.614549032755369e-05
A01,Gamma_Clean,21,30.0-38.0Hz,0.0982091013150234,0.1648786566067195,0.1514703604449929,3.947352656811936e-06
A02,All_Clean,0,4-38Hz,0.1956188829817731,0.2596227550103396,0.4442530360208312,-0.0019935125460493
A02,All_Clean,1,4-38Hz,0.2902270902142889,0.1417724675628507,0.3431814212436002,-0.0036892591804046
A02,All_Clean,2,4-38Hz,0.2364894376192174,0.1428719063063475,0.4419790859268527,-0.0037476061444554
A02,All_Clean,3,4-38Hz,0.2048454553904783,0.1429611049824233,0.513249339286907,-0.0040709559148533
A02,All_Clean,4,4-38Hz,0.1670417565929806,0.1280477427493125,0.5477092082460017,-0.0031025151976653
A02,All_Clean,5,4-38Hz,0.1349724672952993,0.1146595678210218,0.6078446651300647,-0.0041560256784736
A02,All_Clean,6,4-38Hz,0.2942697191283476,0.065349236537588,0.2150892270698855,0.0023995184627863
A02,All_Clean,7,4-38Hz,0.2475403525602612,0.0781523845441341,0.3491739744062538,-0.0011565906779471
A02,All_Clean,8,4-38Hz,0.2117101614273932,0.0863334675332661,0.4493599679709121,-0.0058158436891954
A02,All_Clean,9,4-38Hz,0.1891395041749348,0.0778537278589435,0.5268741545978324,-0.0070086173440276
A02,All_Clean,10,4-38Hz,0.1572470157754991,0.0762111811099589,0.5651748539666502,-0.0054561181313945
A02,All_Clean,11,4-38Hz,0.1314096205413485,0.0597041667439564,0.6120980121843554,-0.0027307951398146
A02,All_Clean,12,4-38Hz,0.1004588105360694,0.0384416750766964,0.652325740064377,-0.0006660645040888
A02,All_Clean,13,4-38Hz,0.1891744763443408,0.050027969412727,0.363953323341345,-0.0012585552935639
A02,All_Clean,14,4-38Hz,0.1720652809519766,0.0543518978746032,0.4409342855271402,-0.0053563949186091
A02,All_Clean,15,4-38Hz,0.1565775372015775,0.0462070583367474,0.5014851761109831,-0.006734757770611
A02,All_Clean,16,4-38Hz,0.1376229004850171,0.0448235558132337,0.5373194353002971,-0.0052024880097175
A02,All_Clean,17,4-38Hz,0.1182670345475875,0.0381191605292918,0.5761203920625302,-0.0027321827299232
A02,All_Clean,18,4-38Hz,0.1304505484335419,0.0344567666955509,0.4026373123384106,-0.0051806858510552
A02,All_Clean,19,4-38Hz,0.1290891654703645,0.0333629122167344,0.4687648565672558,-0.0064309399767025
A02,All_Clean,20,4-38Hz,0.1122019978178288,0.0284166964764511,0.4958035163467102,-0.0052471729676111
A02,All_Clean,21,4-38Hz,0.0935546400760896,0.0209156657896006,0.4224272459266142,-0.0060205852377649
A02,Theta_Clean,0,4.0-8.0Hz,0.2717864096361412,0.2533863091651319,0.4322775335299144,-0.0044781591566534
A02,Theta_Clean,1,4.0-8.0Hz,0.3664317151514169,0.1291638154649891,0.2797758360338805,-0.0062330160290358
A02,Theta_Clean,2,4.0-8.0Hz,0.2945656930874562,0.1274911138031511,0.3983255196908341,-0.0070311592509381
A02,Theta_Clean,3,4.0-8.0Hz,0.2509308683175386,0.1261095540525156,0.4954098577027332,-0.0075995947915106
A02,Theta_Clean,4,4.0-8.0Hz,0.2020805343253196,0.1128600986983567,0.5448761912434507,-0.0064123600409249
A02,Theta_Clean,5,4.0-8.0Hz,0.1543082643015924,0.1042320107496611,0.6146043791021045,-0.0062045064401037
A02,Theta_Clean,6,4.0-8.0Hz,0.3164027718413721,0.0595149843929743,0.1103437211893249,0.0003952004753049
A02,Theta_Clean,7,4.0-8.0Hz,0.2451001199432763,0.0707653247163534,0.2690853055220519,-0.003611406210748
A02,Theta_Clean,8,4.0-8.0Hz,0.2102928112703187,0.0741534899766455,0.3930563769213705,-0.0088943096334233
A02,Theta_Clean,9,4.0-8.0Hz,0.1831816060388079,0.0635221886780892,0.4844389001305781,-0.0107129954072255
A02,Theta_Clean,10,4.0-8.0Hz,0.151362640730345,0.0641516211763352,0.5313183347222653,-0.0088552527926453
A02,Theta_Clean,11,4.0-8.0Hz,0.1146095582428028,0.0528026801967811,0.5821878197352781,-0.0054268049279836
A02,Theta_Clean,12,4.0-8.0Hz,0.0849798576272863,0.0338342816875916,0.6287697394010848,-0.0023160757277364
A02,Theta_Clean,13,4.0-8.0Hz,0.1196967169923512,0.0495315747186018,0.2803767487522682,-0.002904828420103
A02,Theta_Clean,14,4.0-8.0Hz,0.1204392552953152,0.0490304279641049,0.3739123426614371,-0.0075991442859448
A02,Theta_Clean,15,4.0-8.0Hz,0.1008095370432989,0.0407711688148936,0.443429394755032,-0.0093542227550125
A02,Theta_Clean,16,4.0-8.0Hz,0.0867410181551096,0.0399601560496774,0.4905259976258139,-0.0077522258847846
A02,Theta_Clean,17,4.0-8.0Hz,0.0659612235734241,0.0356630161035278,0.5311096560720788,-0.0049959329752439
A02,Theta_Clean,18,4.0-8.0Hz,0.026387696321728,0.0379497960502692,0.3391999539930347,-0.0059600141973126
A02,Theta_Clean,19,4.0-8.0Hz,0.0364482579852266,0.0343528161155325,0.4096242746495657,-0.0076929821781116
A02,Theta_Clean,20,4.0-8.0Hz,0.0182961822740041,0.0318451484431747,0.4406959689500616,-0.0068719804401902
A02,Theta_Clean,21,4.0-8.0Hz,-0.0373206737431799,0.0306205717366112,0.3620420222241411,-0.0061802695791941
A02,Alpha_Mu_Clean,0,8.0-13.0Hz,0.289079373619264,0.3785267737372133,0.4863075775385488,-0.0031336761826219
A02,Alpha_Mu_Clean,1,8.0-13.0Hz,0.4463455724037919,0.2483552277596413,0.3110269144946103,-0.005294208985057
A02,Alpha_Mu_Clean,2,8.0-13.0Hz,0.3504300524041631,0.2697137938451418,0.4688356514314548,-0.0044254897678022
A02,Alpha_Mu_Clean,3,8.0-13.0Hz,0.2962585797153839,0.2829233299576619,0.5717920930970227,-0.0034696324676669
A02,Alpha_Mu_Clean,4,8.0-13.0Hz,0.2218024579485632,0.2549123010359614,0.6523202680488842,-0.0029438591719975
A02,Alpha_Mu_Clean,5,8.0-13.0Hz,0.1503383521861565,0.2270139454060378,0.7355065585338079,-0.0032122072344032
A02,Alpha_Mu_Clean,6,8.0-13.0Hz,0.4546102618983225,0.1231074722938823,0.0885215551387932,-0.0044738397346803
A02,Alpha_Mu_Clean,7,8.0-13.0Hz,0.35590030158101,0.1773910737493677,0.3209883317484828,-0.0056377413291908
A02,Alpha_Mu_Clean,8,8.0-13.0Hz,0.2908102949626377,0.2084395811757756,0.4967801483978637,-0.005217320376988
A02,Alpha_Mu_Clean,9,8.0-13.0Hz,0.2505077217779214,0.2145472857295965,0.6123049667980545,-0.004607732575898
A02,Alpha_Mu_Clean,10,8.0-13.0Hz,0.1911901392432412,0.1938745139799456,0.6876331051132771,-0.0035665616423683
A02,Alpha_Mu_Clean,11,8.0-13.0Hz,0.1297074816796029,0.1542989996109712,0.762729278852672,-0.0028449701407618
A02,Alpha_Mu_Clean,12,8.0-13.0Hz,0.0474269498129532,0.0952504908337721,0.8367213885919357,-0.0014322316285544
A02,Alpha_Mu_Clean,13,8.0-13.0Hz,0.2206295599932735,0.1445866448140288,0.3664087353971597,-0.0047543250404866
A02,Alpha_Mu_Clean,14,8.0-13.0Hz,0.2020800571639044,0.1606954746700693,0.5023694060421993,-0.004946245778883
A02,Alpha_Mu_Clean,15,8.0-13.0Hz,0.1745319097044681,0.1557323668636073,0.6010401380057263,-0.0041522695206482
A02,Alpha_Mu_Clean,16,8.0-13.0Hz,0.1392011197909397,0.1401766544086879,0.6753621338100181,-0.0031197501948965
A02,Alpha_Mu_Clean,17,8.0-13.0Hz,0.0892736107833611,0.114115898441374,0.7420083860165848,-0.001803622106244
A02,Alpha_Mu_Clean,18,8.0-13.0Hz,0.0879843000120041,0.1158326305526157,0.4683011728657988,-0.0032777619523062
A02,Alpha_Mu_Clean,19,8.0-13.0Hz,0.1030634364434894,0.1157161327982332,0.5800617470654127,-0.0028217288509091
A02,Alpha_Mu_Clean,20,8.0-13.0Hz,0.0704560964709853,0.0943430467668313,0.6370551163586837,-0.002002499747361
A02,Alpha_Mu_Clean,21,8.0-13.0Hz,0.0033398783475825,0.0737310276006156,0.525321190899225,-0.0014611840998362
A02,Beta_Clean,0,13.0-30.0Hz,0.16576438344881,0.2768885304015858,0.3785735977802208,-0.0010505446457301
A02,Beta_Clean,1,13.0-30.0Hz,0.2377872769691733,0.221168112477209,0.2821323584498976,-0.0003060162460864
A02,Beta_Clean,2,13.0-30.0Hz,0.1865208691158704,0.2436601648745271,0.3360231080227813,-0.0008945162851433
A02,Beta_Clean,3,13.0-30.0Hz,0.1638103060239402,0.2455957060472869,0.3821205832787625,-0.0008673757815058
A02,Beta_Clean,4,13.0-30.0Hz,0.1371906188688205,0.212260459433043,0.4133190293708422,-0.0008935815497783
A02,Beta_Clean,5,13.0-30.0Hz,0.1226855386159131,0.1638114738184914,0.4937264275324887,-0.0011962582057619
A02,Beta_Clean,6,13.0-30.0Hz,0.2422791063053651,0.1507455383008194,0.2193399085575827,0.0008050308628605
A02,Beta_Clean,7,13.0-30.0Hz,0.2164620006892708,0.1638349383679062,0.2925707687943238,-0.0002998144654207
A02,Beta_Clean,8,13.0-30.0Hz,0.1784514535374956,0.1941746466034877,0.3364013275636249,-0.0010865792002033
A02,Beta_Clean,9,13.0-30.0Hz,0.1583397254452234,0.1928899769333352,0.3895368085589826,-0.0010824793244963
A02,Beta_Clean,10,13.0-30.0Hz,0.1331190284426081,0.1704837984863127,0.4365171086444075,-0.0011211491765856
A02,Beta_Clean,11,13.0-30.0Hz,0.1244888572628488,0.1136385066173462,0.5112264856092807,-0.0008878337119261
A02,Beta_Clean,12,13.0-30.0Hz,0.1016963821979345,0.0760781809100918,0.5658493386400473,-0.0012752968300259
A02,Beta_Clean,13,13.0-30.0Hz,0.1872670423743025,0.1196536742537769,0.3096817752622955,-0.000616362405952
A02,Beta_Clean,14,13.0-30.0Hz,0.1607503957879156,0.1401953529220583,0.3479174185510373,-0.001075804471207
A02,Beta_Clean,15,13.0-30.0Hz,0.1509697103353811,0.1254496897858977,0.3967668022195062,-0.0007303404902871
A02,Beta_Clean,16,13.0-30.0Hz,0.1352426486560595,0.1121279760413649,0.4292577843510287,-0.0009748811856849
A02,Beta_Clean,17,13.0-30.0Hz,0.123005364839732,0.0877743430324166,0.4822838509684639,-0.0010790531664263
A02,Beta_Clean,18,13.0-30.0Hz,0.1517588901796719,0.0834986782673664,0.3350558622159105,-0.0010052296710065
A02,Beta_Clean,19,13.0-30.0Hz,0.1433689115029128,0.0891770080997933,0.3809577127383069,-0.0007990754895405
A02,Beta_Clean,20,13.0-30.0Hz,0.1326143519019854,0.0642872603817236,0.4193835584023097,-0.0005357895515369
A02,Beta_Clean,21,13.0-30.0Hz,0.1338698442230282,0.0399397844831724,0.3733811288563034,-0.0002090578295351
A02,Gamma_Clean,0,30.0-38.0Hz,0.1406266735252058,0.0550271813708909,0.4727694311698601,-9.167267036728912e-05
A02,Gamma_Clean,1,30.0-38.0Hz,0.1762171211908408,0.0593555912508075,0.3901715531731041,-8.759114926493423e-05
A02,Gamma_Clean,2,30.0-38.0Hz,0.1472125171909847,0.0657285964764085,0.4158851839398064,-0.0001144504778739
A02,Gamma_Clean,3,30.0-38.0Hz,0.1321678955259747,0.0640401006527381,0.4383000746339908,-5.428259016281797e-05
A02,Gamma_Clean,4,30.0-38.0Hz,0.1142378914168212,0.0557402732509241,0.4394393817688428,-7.379705017075886e-05
A02,Gamma_Clean,5,30.0-38.0Hz,0.1100259615647311,0.0432525519386312,0.4864386716314122,2.5738061655028454e-06
A02,Gamma_Clean,6,30.0-38.0Hz,0.1820557698732822,0.0724147235472026,0.3438582358244366,-0.0001305213011821
A02,Gamma_Clean,7,30.0-38.0Hz,0.1589687890037335,0.0613609176901931,0.3837567752182615,-8.522697628477168e-05
A02,Gamma_Clean,8,30.0-38.0Hz,0.1383012146227213,0.0635991264485481,0.4005215086024028,-7.60533878933942e-05
A02,Gamma_Clean,9,30.0-38.0Hz,0.1265112891664445,0.0621097718527273,0.4222009807505631,7.613393022852977e-05
A02,Gamma_Clean,10,30.0-38.0Hz,0.1126352955109492,0.0594640463539777,0.4362652726375353,2.7254125486124316e-05
A02,Gamma_Clean,11,30.0-38.0Hz,0.1075400188571037,0.0530268836625164,0.4682210008170686,4.939841480927635e-05
A02,Gamma_Clean,12,30.0-38.0Hz,0.0975809523077745,0.0602016825917223,0.4909377589684973,0.0001130394552225
A02,Gamma_Clean,13,30.0-38.0Hz,0.1407857745974748,0.0584394505523221,0.3895900574475312,-0.0001034700700038
A02,Gamma_Clean,14,30.0-38.0Hz,0.1274432633685313,0.0585096439020943,0.3943093603858798,-9.518176537809258e-05
A02,Gamma_Clean,15,30.0-38.0Hz,0.1201957607081322,0.0541508901022152,0.4133161405477497,3.654457839472102e-05
A02,Gamma_Clean,16,30.0-38.0Hz,0.112210382830056,0.0521038366766051,0.4253161107349689,-7.981943386544885e-05
A02,Gamma_Clean,17,30.0-38.0Hz,0.1070191349130071,0.0575480479579325,0.4442291031703748,-0.0001186849228174
A02,Gamma_Clean,18,30.0-38.0Hz,0.124279407847479,0.0538658329147381,0.3894838356575613,-0.0002000807569717
A02,Gamma_Clean,19,30.0-38.0Hz,0.1187506524568915,0.0567237516658523,0.401702107308832,-0.0001151721732448
A02,Gamma_Clean,20,30.0-38.0Hz,0.1129875762065012,0.0511953265725981,0.4071170588999583,-0.0001412739791147
A02,Gamma_Clean,21,30.0-38.0Hz,0.1162547174192332,0.0538232667051115,0.3926682175447337,-0.0001786148357206
A03,All_Clean,0,4-38Hz,0.2452510430195104,0.4701383658954183,0.2608746106195538,0.0012048706469993
A03,All_Clean,1,4-38Hz,0.4114921835271158,0.3135914336516629,0.1725439498298779,-0.0057165501407333
A03,All_Clean,2,4-38Hz,0.3567750862675817,0.3220274841010758,0.2365238279770945,-0.0017903556685635
A03,All_Clean,3,4-38Hz,0.2986413927010201,0.320947511605354,0.3226482267715197,0.001212689130764
A03,All_Clean,4,4-38Hz,0.2422115961859182,0.2929872364501736,0.4007558655159536,0.0063118957376384
A03,All_Clean,5,4-38Hz,0.1991325245887913,0.2644444435686985,0.4815030704699155,0.0059831412540165
A03,All_Clean,6,4-38Hz,0.5099033846420199,0.1639785607595223,0.1484369510121043,-0.0030922516639005
A03,All_Clean,7,4-38Hz,0.4379959163598432,0.2049969769945125,0.1755152728947006,-0.006872979515905
A03,All_Clean,8,4-38Hz,0.3749258787964736,0.2228509391421987,0.2596175090954102,-0.0018569723365415
