Subject,Trial_Index,Class_ID,Class,Raw_C3_Normalized_Beta,Clean_C3_Normalized_Beta,Raw_Cz_Normalized_Beta,Clean_Cz_Normalized_Beta,Raw_C4_Normalized_Beta,Clean_C4_Normalized_Beta,Raw_C3_minus_C4,Clean_C3_minus_C4,Delta_C3_minus_C4,Raw_Expected_Hand_Lateralization,Clean_Expected_Hand_Lateralization,Delta_Expected_Hand_Lateralization,Delta_Accuracy,Delta_F1
A01,10,1,Left_Hand,1.447642776413974,1.61324731824209,1.644326166829536,1.1219876834195712,1.4122553237471824,0.8647415952237378,0.0353874526667914,0.748505723018352,0.7131182703515606,0.0353874526667914,0.748505723018352,0.7131182703515606,-0.0249110320284697,-0.027914278507571
A01,11,3,Feet,-0.4728995226564545,-0.4661651614874096,0.0534267131165085,0.1053515430357527,0.0292991816936956,0.2158902268734967,-0.5021987043501502,-0.6820553883609064,-0.1798566840107561,,,,-0.0249110320284697,-0.027914278507571
A01,12,2,Right_Hand,0.3061072164535136,0.099279592315528,1.382359344989659,0.8599814869835606,1.7641379704491686,1.1620516037284891,-1.458030753995655,-1.062772011412961,0.3952587425826939,1.458030753995655,1.062772011412961,-0.3952587425826939,-0.0249110320284697,-0.027914278507571
A01,13,1,Left_Hand,-0.1517698886926819,-0.0952064485658695,-0.3372481584615302,-0.34258927960609,-0.4275156614088871,-0.4488445708912668,0.2757457727162051,0.3536381223253972,0.077892349609192,0.2757457727162051,0.3536381223253972,0.077892349609192,-0.0249110320284697,-0.027914278507571
A01,14,4,Tongue,0.6469383018449203,0.690645632613339,0.7554170520491172,0.9223666425280276,0.1377815407700066,0.2119719970830347,0.5091567610749137,0.4786736355303043,-0.0304831255446094,,,,-0.0249110320284697,-0.027914278507571
A01,15,4,Tongue,-0.2790565996649847,-0.2047275685459063,-0.3613079612245182,-0.3977546040262014,-0.6066201748808747,-0.6999368802707228,0.3275635752158899,0.4952093117248164,0.1676457365089264,,,,-0.0249110320284697,-0.027914278507571
A01,16,4,Tongue,-0.2801700054315276,-0.3719708428309017,0.1775278792892564,-0.1050355436224897,0.0028740366229794,-0.1463902815910849,-0.283044042054507,-0.2255805612398167,0.0574634808146903,,,,-0.0249110320284697,-0.027914278507571
A01,17,4,Tongue,0.0774376878161141,0.2886106236579096,0.5668537411959779,0.7297872900667149,-0.1515650078643866,-0.1611992714561864,0.2290026956805007,0.449809895114096,0.2208071994335952,,,,-0.0249110320284697,-0.027914278507571
A01,18,3,Feet,-0.4415056217856092,-0.5655802482606632,-0.5578494967756129,-0.5690341266446584,-0.5823112497776539,-0.5967100395428281,0.1408056279920446,0.0311297912821648,-0.1096758367098797,,,,-0.0249110320284697,-0.027914278507571
A01,19,2,Right_Hand,0.0646320509400652,-0.1889840269960985,-0.0733319789816435,-0.3941611963689439,-0.4605733547902187,-0.6102794951959255,0.5252054057302841,0.421295468199827,-0.103909937530457,-0.5252054057302841,-0.421295468199827,0.103909937530457,-0.0249110320284697,-0.027914278507571
A01,20,1,Left_Hand,-0.3706872767934614,-0.4743745895515089,0.0347677394990447,-0.094821652560879,0.3536590628110909,0.2792875347347924,-0.7243463396045523,-0.7536621242863014,-0.0293157846817491,-0.7243463396045523,-0.7536621242863014,-0.0293157846817491,-0.0249110320284697,-0.027914278507571
A01,21,1,Left_Hand,-0.1314941276562697,-0.0873537528062122,-0.0099126411727645,-0.0759395346383262,-0.2482701156934368,-0.4799871677511639,0.1167759880371671,0.3926334149449517,0.2758574269077846,0.1167759880371671,0.3926334149449517,0.2758574269077846,-0.0249110320284697,-0.027914278507571
A01,22,3,Feet,-0.1798483701248828,-0.2327561424173397,-0.3330405361884677,-0.4510704424072028,0.2704973898340838,0.0471973088132651,-0.4503457599589666,-0.2799534512306049,0.1703923087283617,,,,-0.0249110320284697,-0.027914278507571
A01,23,4,Tongue,-0.0400476146381509,0.3078802915519953,-0.205665702422523,-0.160842622030553,-0.0546720126139166,-0.05438920964867,0.0146243979757657,0.3622695012006654,0.3476451032248996,,,,-0.0249110320284697,-0.027914278507571
A01,24,1,Left_Hand,0.0780894467116168,-0.2221852935656776,0.4535056212150368,-0.0587194897732106,0.386968537290286,-0.0032234392986701,-0.3088790905786691,-0.2189618542670074,0.0899172363116616,-0.3088790905786691,-0.2189618542670074,0.0899172363116616,-0.0249110320284697,-0.027914278507571
A01,25,3,Feet,-0.1385918349722678,-0.3747599870522841,0.2007188306687091,-0.1858818038149669,0.9216974035933196,0.2886731641037011,-1.060289238565587,-0.6634331511559852,0.3968560874096021,,,,-0.0249110320284697,-0.027914278507571
A01,26,3,Feet,-0.1441466994760411,-0.0433104877097037,0.1243173543941839,-0.0822618829322398,0.2793743895424745,0.0286129285401149,-0.4235210890185157,-0.0719234162498187,0.351597672768697,,,,-0.0249110320284697,-0.027914278507571
A01,27,3,Feet,-0.3764877073945311,-0.3226159980978352,-0.4910683609515364,-0.3585975723090705,-0.4538451750640482,-0.3378780562831246,0.0773574676695171,0.0152620581852894,-0.0620954094842277,,,,-0.0249110320284697,-0.027914278507571
A01,28,1,Left_Hand,0.079318312664402,-0.1477156040530237,0.3273804627597261,0.0400413357322894,0.2162692007279411,0.4244617682954118,-0.1369508880635391,-0.5721773723484356,-0.4352264842848964,-0.1369508880635391,-0.5721773723484356,-0.4352264842848964,-0.0249110320284697,-0.027914278507571
A01,29,2,Right_Hand,0.7517348130275019,0.689091638689991,1.1609756213008278,0.9052857335119544,1.0337402423940742,1.1345761590386596,-0.2820054293665723,-0.4454845203486686,-0.1634790909820962,0.2820054293665723,0.4454845203486686,0.1634790909820962,-0.0249110320284697,-0.027914278507571
A01,30,1,Left_Hand,-0.4359823176834659,-0.3158203725299317,-0.2827124311063532,-0.356009856442325,-0.1069608278755554,-0.0076515210638334,-0.3290214898079104,-0.3081688514660983,0.0208526383418121,-0.3290214898079104,-0.3081688514660983,0.0208526383418121,-0.0249110320284697,-0.027914278507571
A01,31,2,Right_Hand,0.3497229124415996,0.3947686924225354,-0.0068772749954986,0.0504371362091555,0.3560315054902077,0.3771484535459114,-0.006308593048608,0.017620238876624,0.023928831925232,0.006308593048608,-0.017620238876624,-0.023928831925232,-0.0249110320284697,-0.027914278507571
A01,32,1,Left_Hand,-0.4654762354484284,-0.5616686704373337,0.0088242982419315,0.0809544364932695,0.1287349117287367,0.2974901698690178,-0.5942111471771652,-0.8591588403063515,-0.2649476931291863,-0.5942111471771652,-0.8591588403063515,-0.2649476931291863,-0.0249110320284697,-0.027914278507571
A01,33,2,Right_Hand,-0.3501298484078658,-0.4494859905325374,-0.676580944004489,-0.6726127500718052,-0.4578667580323959,-0.4361855958611803,0.1077369096245301,-0.0133003946713571,-0.1210373042958872,-0.1077369096245301,0.0133003946713571,0.1210373042958872,-0.0249110320284697,-0.027914278507571
A01,34,3,Feet,0.4262239296650089,0.470535546916583,-0.1294020553130657,-0.1486939598618664,-0.290572101811763,-0.3597608901604057,0.716796031476772,0.8302964370769887,0.1135004056002167,,,,-0.0249110320284697,-0.027914278507571
A01,35,2,Right_Hand,-0.0303676941705073,-0.5323556856026666,-0.1411231978321857,-0.5066148595012964,0.0417766451008294,-0.2605180589372531,-0.0721443392713368,-0.2718376266654134,-0.1996932873940765,0.0721443392713368,0.2718376266654134,0.1996932873940765,-0.0249110320284697,-0.027914278507571
A01,36,3,Feet,0.45184741489361,0.6364973865232026,0.0597288517263777,0.2271085578121331,-0.2911633280411469,-0.0581575047788111,0.743010742934757,0.6946548913020137,-0.0483558516327432,,,,-0.0249110320284697,-0.027914278507571
A01,37,3,Feet,0.8231639559404524,0.5111475166048975,0.1144210149536137,-0.1771689715425424,-0.1957382021070436,-0.400911381118803,1.0189021580474962,0.9120588977237004,-0.1068432603237956,,,,-0.0249110320284697,-0.027914278507571
A01,38,4,Tongue,2.9119303180867817,2.629585803223076,3.09818747585859,2.5176929926485294,2.313649985591088,1.840136955437356,0.598280332495694,0.7894488477857202,0.1911685152900262,,,,-0.0249110320284697,-0.027914278507571
A01,39,3,Feet,-0.5456906774762164,-0.7392567621445805,-0.587259336243536,-0.7569915441247271,-0.2114251329553274,-0.2950764993088938,-0.3342655445208889,-0.4441802628356867,-0.1099147183147977,,,,-0.0249110320284697,-0.027914278507571
A01,40,3,Feet,-0.4759145180075438,-0.097351272740852,-0.373417950637203,0.2210059663713028,-0.0503847797722424,0.7077165640756828,-0.4255297382353014,-0.8050678368165349,-0.3795380985812335,,,,-0.0249110320284697,-0.027914278507571
A01,41,4,Tongue,-0.4015556197946379,-0.2620609478725693,-0.3613941236645233,-0.2101391651796434,-0.4303452460806172,-0.434697508544355,0.0287896262859793,0.1726365606717857,0.1438469343858064,,,,-0.0249110320284697,-0.027914278507571
A01,42,4,Tongue,-0.4911000550387784,-0.4571620353399181,-0.5740718290813412,-0.6793371346855164,-0.1014309198158268,-0.2215220879967903,-0.3896691352229516,-0.2356399473431278,0.1540291878798237,,,,-0.0249110320284697,-0.027914278507571
A01,43,4,Tongue,-0.4031174427544114,-0.5443427582151377,-0.6107842359723028,-0.750018987082212,-0.7127891424274008,-0.7406778320769875,0.3096716996729893,0.1963350738618497,-0.1133366258111395,,,,-0.0249110320284697,-0.027914278507571
A01,44,4,Tongue,-0.0162637144149635,0.1400744747599114,0.4798513278665143,0.2999380295717135,0.8863642750536765,0.5695461865516277,-0.90262798946864,-0.4294717117917163,0.4731562776769238,,,,-0.0249110320284697,-0.027914278507571
A01,45,4,Tongue,-0.5992823575584274,-0.4215784739028854,-0.6376395533757285,-0.3647497772899853,-0.4506704302525055,-0.2862504445201781,-0.1486119273059218,-0.1353280293827072,0.0132838979232146,,,,-0.0249110320284697,-0.027914278507571
A01,46,3,Feet,1.3759613847799572,1.111852941114898,0.7255058754771144,0.4518917175847272,0.2479666744023402,-0.0335117361048387,1.127994710377617,1.1453646772197368,0.0173699668421198,,,,-0.0249110320284697,-0.027914278507571
A01,47,2,Right_Hand,-0.7839684869623426,-0.7360429676489844,-0.646106098648117,-0.6441547296970535,-0.5013469434143868,-0.6719489782536787,-0.2826215435479557,-0.0640939893953056,0.2185275541526501,0.2826215435479557,0.0640939893953056,-0.2185275541526501,-0.0249110320284697,-0.027914278507571
A01,48,1,Left_Hand,0.1589588248379962,-0.0168754751521781,-0.1577902238468272,-0.2551328019728838,-0.1756551899585759,-0.4630656908748526,0.3346140147965721,0.4461902157226745,0.1115762009261023,0.3346140147965721,0.4461902157226745,0.1115762009261023,-0.0249110320284697,-0.027914278507571
A01,49,1,Left_Hand,-0.4367372381208022,0.121095893238579,-0.3882022633304365,-0.3515717283384604,-0.4321365757151778,-0.4424360561541499,-0.0046006624056244,0.563531949392729,0.5681326117983534,-0.0046006624056244,0.563531949392729,0.5681326117983534,-0.0249110320284697,-0.027914278507571
A01,50,2,Right_Hand,-0.0548324227991147,-0.0190981482790336,-0.3336943100315895,-0.4686389958939337,-0.3235329557197241,-0.402256347205182,0.2687005329206093,0.3831581989261483,0.1144576660055389,-0.2687005329206093,-0.3831581989261483,-0.1144576660055389,-0.0249110320284697,-0.027914278507571
A01,51,4,Tongue,-0.2555594453102772,-0.5458300912556594,-0.4579072282321155,-0.6758568494845052,-0.4805110513250355,-0.542554026072681,0.2249516060147582,-0.0032760651829784,-0.2282276711977366,,,,-0.0249110320284697,-0.027914278507571
A01,52,2,Right_Hand,-0.2336275807615933,-0.2181426039380894,-0.1699181209157216,-0.1706232122673614,-0.3804924184536104,-0.3218400432310419,0.146864837692017,0.1036974392929524,-0.0431673983990646,-0.146864837692017,-0.1036974392929524,0.0431673983990646,-0.0249110320284697,-0.027914278507571
A01,53,3,Feet,-0.6140053964757394,-0.480968812902995,-0.3270558376368187,-0.0943710255561514,-0.2885556633099584,-0.2520710050984372,-0.3254497331657809,-0.2288978078045578,0.096551925361223,,,,-0.0249110320284697,-0.027914278507571
A01,54,1,Left_Hand,0.1096559234269915,-0.2302986391228673,-0.3817825819349953,-0.4788506811355704,-0.3026624811292318,-0.4094137705132722,0.4123184045562233,0.1791151313904048,-0.2332032731658184,0.4123184045562233,0.1791151313904048,-0.2332032731658184,-0.0249110320284697,-0.027914278507571
A01,55,1,Left_Hand,0.6871426818741654,0.2162689159555575,0.1821107016431144,-0.1784521910319646,-0.1222080715056298,-0.3420715810264428,0.8093507533797952,0.5583404969820005,-0.2510102563977947,0.8093507533797952,0.5583404969820005,-0.2510102563977947,-0.0249110320284697,-0.027914278507571
A01,56,1,Left_Hand,0.524613719918746,0.1988586596224064,0.3600490201793661,-0.0931032444502979,0.2102004857951105,0.2765566222829337,0.3144132341236353,-0.0776979626605273,-0.3921111967841627,0.3144132341236353,-0.0776979626605273,-0.3921111967841627,-0.0249110320284697,-0.027914278507571
A01,57,4,Tongue,0.4099395543197047,-0.0114502822972275,0.7593260671387321,0.3345096105599741,0.8904077812287333,0.3000391931717723,-0.4804682269090286,-0.3114894754689999,0.1689787514400286,,,,-0.0249110320284697,-0.027914278507571
A01,58,2,Right_Hand,-0.2471807858012355,-0.3157855130323495,-0.2981183894255097,-0.2605262766416665,-0.5500949029102571,-0.5139499598750805,0.3029141171090216,0.198164446842731,-0.1047496702662906,-0.3029141171090216,-0.198164446842731,0.1047496702662906,-0.0249110320284697,-0.027914278507571
A01,59,2,Right_Hand,0.4755952083498819,0.724326708451457,0.2627034633987059,-0.0501883072343866,0.662718698116755,0.5931431461315402,-0.1871234897668731,0.1311835623199168,0.3183070520867899,0.1871234897668731,-0.1311835623199168,-0.3183070520867899,-0.0249110320284697,-0.027914278507571
A01,60,1,Left_Hand,-0.2922284423885375,-0.38210503991722,0.1576295012311428,0.072986037317843,1.0579347365392242,0.9009734683427596,-1.3501631789277615,-1.2830785082599796,0.0670846706677821,-1.3501631789277615,-1.2830785082599796,0.0670846706677821,-0.0249110320284697,-0.027914278507571
A01,61,1,Left_Hand,0.3847145803549637,-0.0040005971305942,0.3406145693676921,-0.1840582944970343,0.6974608005983789,-0.0845959640623404,-0.3127462202434152,0.0805953669317461,0.3933415871751614,-0.3127462202434152,0.0805953669317461,0.3933415871751614,-0.0249110320284697,-0.027914278507571
A01,62,3,Feet,-0.0393775691697497,-0.44051702277474,-0.5085339847455566,-0.680588764913516,-0.40609120022357,-0.4891832565199085,0.3667136310538202,0.0486662337451684,-0.3180473973086518,,,,-0.0249110320284697,-0.027914278507571
A01,63,1,Left_Hand,1.6306964784867797,1.234623684429355,0.5272096335848221,0.0695255062323145,0.2214549237735719,-0.1187180525182784,1.4092415547132076,1.3533417369476335,-0.055899817765574,1.4092415547132076,1.3533417369476335,-0.055899817765574,-0.0249110320284697,-0.027914278507571
A01,64,4,Tongue,-0.0800951215015206,-0.464499787400843,0.69569173801663,0.3583019194430865,0.3271710826407768,0.1185584352376453,-0.4072662041422974,-0.5830582226384883,-0.1757920184961908,,,,-0.0249110320284697,-0.027914278507571
A01,65,4,Tongue,-0.2543490485645468,-0.3605974347758885,-0.2932429005811829,-0.4300644158667828,-0.4170463304012934,-0.5801374606675002,0.1626972818367466,0.2195400258916116,0.056842744054865,,,,-0.0249110320284697,-0.027914278507571
A01,66,3,Feet,-0.0310566219556468,0.2298149040404258,0.1514212054856081,0.4472706715920225,0.1821162602896456,0.3413715497810807,-0.2131728822452924,-0.1115566457406549,0.1016162365046374,,,,-0.0249110320284697,-0.027914278507571
A01,67,1,Left_Hand,-0.8537655155292702,-0.6614197669260763,-0.633112632363333,-0.5048412851021695,-0.4899920066667388,-0.4379090491573001,-0.3637735088625313,-0.2235107177687761,0.1402627910937551,-0.3637735088625313,-0.2235107177687761,0.1402627910937551,-0.0249110320284697,-0.027914278507571
A01,68,4,Tongue,0.2073445922518524,0.1380227934573177,-0.1094152210072354,-0.1550219963814634,0.1358006230762702,0.1143848953398507,0.0715439691755822,0.023637898117467,-0.0479060710581152,,,,-0.0249110320284697,-0.027914278507571
A01,69,4,Tongue,-0.4900143308593847,-0.4319333871729457,-0.3512538586426169,-0.331119833324165,-0.1654318024409246,-0.1896439499101978,-0.3245825284184601,-0.2422894372627479,0.0822930911557122,,,,-0.0249110320284697,-0.027914278507571
A01,70,2,Right_Hand,0.9004283289744351,0.6665226962891947,1.0274744224406809,0.8705410188224078,0.6766090065232242,0.7065689535883659,0.2238193224512109,-0.0400462572991712,-0.2638655797503821,-0.2238193224512109,0.0400462572991712,0.2638655797503821,-0.0249110320284697,-0.027914278507571
A01,71,4,Tongue,-0.0790766133932758,-0.1289544967523113,-0.6684918758926628,-0.7997090204568373,-0.7059573529467876,-0.8955954683402414,0.6268807395535119,0.76664097158793,0.1397602320344181,,,,-0.0249110320284697,-0.027914278507571
A01,72,4,Tongue,0.4387238422277361,0.2492484080690437,0.5315180794037736,0.6450853057043712,0.9837559605320616,1.2605490221514246,-0.5450321183043256,-1.0113006140823808,-0.4662684957780552,,,,-0.0249110320284697,-0.027914278507571
A01,73,2,Right_Hand,-0.1011424086204848,-0.1508529639422796,-0.053069280863368,-0.2699900141665318,-0.2732713008618285,-0.3772518583725132,0.1721288922413437,0.2263988944302336,0.0542700021888898,-0.1721288922413437,-0.2263988944302336,-0.0542700021888898,-0.0249110320284697,-0.027914278507571
A01,74,1,Left_Hand,0.9816143129458726,0.5585524106377433,0.0709360133367136,-0.2524798247045582,0.02117164402608,-0.2837614177767334,0.9604426689197926,0.8423138284144767,-0.1181288405053159,0.9604426689197926,0.8423138284144767,-0.1181288405053159,-0.0249110320284697,-0.027914278507571
A01,75,2,Right_Hand,-0.4761823900836961,-0.3861930353680016,-0.5881557129506644,-0.4821674972401442,-0.6535220450256138,-0.5822487009161826,0.1773396549419176,0.196055665548181,0.0187160106062633,-0.1773396549419176,-0.196055665548181,-0.0187160106062633,-0.0249110320284697,-0.027914278507571
A01,76,3,Feet,-0.4083951078619839,-0.1847517941241513,-0.550814691880704,-0.2690948064388206,-0.1380530296988404,0.2111254454513605,-0.2703420781631434,-0.3958772395755118,-0.1255351614123683,,,,-0.0249110320284697,-0.027914278507571
A01,77,3,Feet,1.5634509285685998,1.8906958551408817,1.060685967814118,1.191906129584854,1.147018898926501,0.8099502012283634,0.4164320296420987,1.0807456539125182,0.6643136242704195,,,,-0.0249110320284697,-0.027914278507571
A01,78,3,Feet,-0.4191685385770507,-0.5342415098558136,-0.382653910398926,-0.1744570808251486,-0.7998756028797359,-0.657708544840321,0.3807070643026852,0.1234670349845074,-0.2572400293181778,,,,-0.0249110320284697,-0.027914278507571
A01,79,4,Tongue,0.0691614603669159,0.0109967018381181,-0.3110048473898828,-0.2501836777719696,-0.4100599760930614,-0.3861731449607161,0.4792214364599773,0.3971698467988343,-0.082051589661143,,,,-0.0249110320284697,-0.027914278507571
A01,80,3,Feet,-0.4117920192082151,-0.4469073373838433,-0.1771018398354522,-0.1908549045990506,-0.1959523069424778,-0.2421877022007607,-0.2158397122657373,-0.2047196351830826,0.0111200770826546,,,,-0.0249110320284697,-0.027914278507571
A01,81,1,Left_Hand,0.7432670601799799,0.8131995772261214,0.7767330455557534,0.6138574053501028,0.4837888854575701,0.3035538932468919,0.2594781747224098,0.5096456839792294,0.2501675092568196,0.2594781747224098,0.5096456839792294,0.2501675092568196,-0.0249110320284697,-0.027914278507571
A01,82,4,Tongue,-0.5576715203774342,-0.6227755119694303,-0.3918563752567193,-0.4899591166362032,-0.6226251349989883,-0.7864286324332413,0.0649536146215541,0.163653120463811,0.0986995058422569,,,,-0.0249110320284697,-0.027914278507571
A01,83,2,Right_Hand,0.1448608288833874,0.0424504137036661,-0.0604729320892533,-0.0478418655486124,-0.0526993376182086,-0.1263548134270914,0.197560166501596,0.1688052271307575,-0.0287549393708385,-0.197560166501596,-0.1688052271307575,0.0287549393708385,-0.0249110320284697,-0.027914278507571
A01,84,3,Feet,-0.2999422246949449,0.1744157456215429,0.1420250472732891,0.5374584737102336,0.2419321744489815,0.3732630307845445,-0.5418743991439265,-0.1988472851630015,0.343027113980925,,,,-0.0249110320284697,-0.027914278507571
A01,85,2,Right_Hand,-0.5386670525582756,-0.3056730381630022,-0.5424549563216835,-0.4812002049177827,-0.3879485571012487,-0.5916692659677689,-0.1507184954570268,0.2859962278047667,0.4367147232617936,0.1507184954570268,-0.2859962278047667,-0.4367147232617936,-0.0249110320284697,-0.027914278507571
A01,86,3,Feet,1.466044400087949,1.3747522479391123,-0.0494903909468258,-0.3457960914189112,-0.2043722641678233,-0.5398988527200593,1.6704166642557725,1.914651100659172,0.2442344364033994,,,,-0.0249110320284697,-0.027914278507571
A01,87,4,Tongue,-0.2965072756223005,-0.1794898617823423,-0.1301638011257551,-0.0625978679736589,-0.1376830888759691,-0.0122625507007759,-0.1588241867463314,-0.1672273110815663,-0.0084031243352349,,,,-0.0249110320284697,-0.027914278507571
A01,88,2,Right_Hand,-0.4263249345121517,-0.5718351537256714,-0.4464252530099188,-0.5812440399448686,-0.4255837087877357,-0.5923315706132328,-0.0007412257244159,0.0204964168875614,0.0212376426119774,0.0007412257244159,-0.0204964168875614,-0.0212376426119774,-0.0249110320284697,-0.027914278507571
A01,89,3,Feet,0.1971109012812953,0.2403810099576971,-0.1429326196106878,-0.0972650725981536,0.1054821547095712,-0.1173646994695625,0.0916287465717241,0.3577457094272597,0.2661169628555356,,,,-0.0249110320284697,-0.027914278507571
A01,90,1,Left_Hand,0.0640797671970451,0.0401475637219138,0.2705251982171987,0.0086519530776195,0.2587306411376285,-0.2494474422974519,-0.1946508739405833,0.2895950060193657,0.484245879959949,-0.1946508739405833,0.2895950060193657,0.484245879959949,-0.0249110320284697,-0.027914278507571
A01,91,1,Left_Hand,0.2582449050919324,0.219737137630888,0.0619837319136827,-0.0761417114622475,0.2620580220185948,0.2922339976828785,-0.0038131169266623,-0.0724968600519904,-0.0686837431253281,-0.0038131169266623,-0.0724968600519904,-0.0686837431253281,-0.0249110320284697,-0.027914278507571
A01,92,1,Left_Hand,-0.5293421025247212,-0.3209588887966577,-0.8018069947457076,-0.7301351381588876,-0.6394750269184356,-0.5351750525526606,0.1101329243937143,0.2142161637560029,0.1040832393622885,0.1101329243937143,0.2142161637560029,0.1040832393622885,-0.0249110320284697,-0.027914278507571
A01,93,4,Tongue,-0.4651555413678475,-0.3140474099532523,-0.0215403248456534,0.0176521841594565,-0.0064340330481933,-0.0913658305739146,-0.4587215083196541,-0.2226815793793377,0.2360399289403164,,,,-0.0249110320284697,-0.027914278507571
A01,94,2,Right_Hand,-0.0893850501729296,-0.061818191901343,-0.2303988806799523,-0.2632732192589448,-0.1307845596718877,-0.327264731042369,0.0413995094989581,0.2654465391410259,0.2240470296420677,-0.0413995094989581,-0.2654465391410259,-0.2240470296420677,-0.0249110320284697,-0.027914278507571
A01,95,1,Left_Hand,-0.1851233047371805,-0.3366991160181324,-0.1801054371305152,-0.1038566884960344,-0.5274909035716056,-0.6868846293845019,0.342367598834425,0.3501855133663695,0.0078179145319444,0.342367598834425,0.3501855133663695,0.0078179145319444,-0.0249110320284697,-0.027914278507571
A01,96,3,Feet,-0.7035872398781937,-0.698362943632688,-0.6785115156880661,-0.8097837509482927,-0.3989584508227828,-0.5160563902611077,-0.3046287890554108,-0.1823065533715803,0.1223222356838305,,,,-0.0249110320284697,-0.027914278507571
A01,97,1,Left_Hand,0.2396352065264849,0.6224627904009128,0.3624600256067007,0.8388513610407087,0.4046511558516301,0.5102788555014146,-0.1650159493251452,0.1121839348994981,0.2771998842246433,-0.1650159493251452,0.1121839348994981,0.2771998842246433,-0.0249110320284697,-0.027914278507571
A01,98,3,Feet,-0.2498176554253764,-0.2882042943352085,-0.4259842669934369,-0.3576138675413692,0.148125040219185,0.3385180102608648,-0.3979426956445614,-0.6267223045960734,-0.2287796089515119,,,,-0.0249110320284697,-0.027914278507571
A01,99,2,Right_Hand,-0.5311946608618101,-0.7637531043985377,-0.3668405679198844,-0.631600477692497,0.4660594394857253,0.1862213370516521,-0.9972541003475356,-0.9499744414501898,0.0472796588973456,0.9972541003475356,0.9499744414501898,-0.0472796588973456,-0.0249110320284697,-0.027914278507571
A01,100,4,Tongue,-0.1885958280369152,-0.0402153523365213,-0.1916825760389267,-0.17112273394289,-0.1586257413982992,-0.1660082995612736,-0.029970086638616,0.1257929472247522,0.1557630338633683,,,,-0.0249110320284697,-0.027914278507571
A01,101,1,Left_Hand,0.1542863681591313,0.4633308531916458,0.0422282753123351,0.0458523193279279,0.4462802800365575,0.3701786538717032,-0.2919939118774262,0.0931521993199426,0.3851461111973688,-0.2919939118774262,0.0931521993199426,0.3851461111973688,-0.0249110320284697,-0.027914278507571
